,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),Double Bottom Chart Pattern,Inverse Head and Shoulder Pattern,Multiple Bottom Pattern,Channel Up Pattern,Channel Up Strong Pattern,Wedge Down Pattern,Wedge Down Strong Pattern,Channel Down Strong Pattern,week52_low,week52_high,SMA200_percent,SMA150_value,SMA200_value,volume,EPS_QoQ_percent,Shares Outstanding,prev_close,Sales_QoQ_percent,SMA50_value,Inst. Ownership,Relative Strength Value,SMA50_percent,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,week52_span_rule_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,close_above_52weekhigh_rule_nvalue,prev_close_rule_nvalue,SMA200_slope_rul_nvalue,inst_ownership_rule_nvalue,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule_nvalue,SMA50_greater_SMA150_rule_score,SMA150_greater_SMA200_rule_score,week52_span_rule_score,rs_value_rule_score,liquidity_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA200_slope_rul_score,inst_ownership_rule_score,close_greater_SMA50_rule_score,sales_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_score
1036,GSL,7674.0,4421.87346814666,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,3.3399999141693115,17.549999237060547,0.5797,12.587029721477244,11.093576650549895,351759.0,1.1059999999999999,36280000.0,14.76,0.036000000000000004,14.733823523801913,0.209,-3.5249369246379887,0.017,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,698.5974935228693,275.7083658053237,2204.3592240545795,0.0,1158.3838527073253,15.535048974846251,7.767524487423127,0.3388567070430001,50.87999999999999,0.014212998360294509,0.0,10.288888888888888
1591,JELD,7674.0,2980.282706029815,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,8.770000457763674,30.989999771118164,0.1907,26.34861389009079,25.56175187382385,346230.0,4.503,100770000.0,28.37,0.077,28.02823526719037,0.638,-3.8061107977008235,0.0044,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,261.1040257866169,63.04315202139683,1147.066689343163,0.0,1230.3643642114107,28.2379273666782,14.118963683339095,0.056701585701776,188.16,0.09754869817571324,0.0,48.03333333333334
2529,TSM,7674.0,2602.2902459529664,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,48.33000183105469,140.05000305175778,0.2983,115.0261389855111,107.1187594337185,14043730.0,0.23,5190000000.0,124.8,0.14,121.83382460650276,0.19,-4.353486766417436,0.0005,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,242.416902362464,151.18092673666322,756.3997230496741,0.0,1370.4926122028635,24.082824247626228,12.041412123813114,0.12552107679616395,44.8,0.1947685975107389,0.0,0.5555555555555558
1595,KTOS,7674.0,2580.258958938173,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,13.5,33.240001678466804,0.2701,26.112079280437808,24.54481759732657,1171208.0,25.033,123300000.0,28.29,0.115,27.281470803653487,0.9229999999999999,-3.669853200398177,0.0146,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,183.43340749121415,130.77106457541657,488.7894097222222,0.0,1195.482419301933,17.251496877261893,8.625748438630946,0.10522766935614124,279.36,0.2957404176937403,0.0,276.14444444444445
1082,CSTM,7674.0,2491.220777926489,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,5.010000228881836,16.799999237060547,0.3435,13.782178170610182,12.473065658207355,658069.0,0.198,139960000.0,14.88,-0.094,14.805588133194867,0.9109999999999999,-1.441972454893781,0.0398,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,304.15273658889873,214.9481529937132,1036.2632853678956,0.0,625.1449484528079,23.16191162663014,11.58095581331507,0.20857963391313614,275.5199999999999,0.040207449314788805,0.0,0.20000000000000007
2511,IBP,7674.0,2408.2352337285597,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,36.5099983215332,129.0,0.1849,108.26069278528195,107.08963491620807,222747.0,0.466,29370000.0,116.33,0.1,113.59617614746094,0.746,-2.0159559761293457,0.0231,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,201.86587845719217,22.39550557567811,1146.8464432674248,0.0,772.0847298891127,25.904289405684754,12.952144702842373,0.09593536566451673,222.72,0.19252928718236026,0.0,3.1777777777777785
2832,CMG,7674.0,2291.464625073938,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,689.989990234375,1550.489990234375,0.1122,1401.9666337117112,1368.031753428661,171236.0,1.621,27990000.0,1438.46,0.11599999999999999,1435.4076358570776,0.924,-4.644718274912285,-0.0046,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,97.7015725579572,50.8019164361528,356.63024606547515,0.0,1445.0478783775447,30.33521975606145,15.167609878030724,0.0720590598899405,279.68,0.01701183171483042,0.0,16.011111111111113
2392,DY,7674.0,2269.6994492158005,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,25.65999984741211,100.77999877929688,0.3799,81.12277267002824,76.13160622032889,415415.0,0.321,31430000.0,92.75,0.018000000000000002,86.9102944766774,0.9995,0.592302701537939,0.0495,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,292.2199098945896,134.26629748755758,1389.0643654795167,0.0,104.37050840628763,29.06820326520123,14.534101632600615,0.2318577124105277,303.84,0.537538670969728,0.0,1.5666666666666669
1570,AES,7674.0,2220.5455282173857,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,11.609999656677244,28.90999984741211,0.306,24.706336597404857,23.27240874297427,6456262.0,5.0169999999999995,665000000.0,27.07,0.053,27.0226469039917,0.968,-2.1603437972261497,0.0219,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,384.0151281989853,126.18737829449604,505.9142490529176,0.0,809.0480120898942,31.80445143724977,15.902225718624885,0.15562019240609554,293.75999999999993,0.01401878836711772,0.0,53.744444444444454
776,INFN,7674.0,2120.173327814552,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,4.090000152587892,11.300000190734865,0.2515,9.45594056289975,8.65897808283785,1491110.0,0.862,195650000.0,10.12,-0.081,9.752647063311409,0.948,-2.113788292004337,0.033,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,128.52342055262136,188.49558730282055,673.4865178903699,0.0,797.1298027531102,24.84483517821485,12.422417589107425,0.03163278713649256,287.36,0.30133598339309475,0.0,7.5777777777777775
2745,LFUS,7674.0,2036.3963020865106,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,128.8800048828125,283.989990234375,0.2438,256.50237674524294,238.55364990234366,85503.0,1.585,24420000.0,267.4,0.184,265.54500175924863,0.98,-3.084488036725863,0.026000000000000002,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,144.39863102771218,154.09109267162916,329.84422245059363,0.0,1045.628937401821,32.69674367397021,16.348371836985105,0.12130689949754628,297.6,0.05588501319058957,0.0,15.611111111111116
2213,CVLT,7674.0,1960.70255053909,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,35.40999984741211,71.26000213623047,0.3182,58.44653471389619,54.052700766681745,300400.0,3.467,47010000.0,66.12,0.066,65.38882367751178,0.961,-1.818257240431842,0.006500000000000001,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,486.5235506974997,166.4777484984047,212.43449593800992,0.0,721.4738535505516,30.356436454029694,15.178218227014847,0.12656913534876346,291.52,0.08945581600847019,0.0,36.522222222222226
2337,CMD,7674.0,1916.2937452881326,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,27.059999465942386,84.66000366210938,0.3578,73.73079186618918,66.59620415903356,657560.0,6.15,42250000.0,81.84,0.019,76.97382332296931,0.9620000000000001,0.20220801320491866,0.0678,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,180.16159206697586,219.4064332760125,898.2138683138568,0.0,204.23474861954082,36.98180245474362,18.49090122737181,0.1253172659426255,291.84,0.5057487303560863,0.0,66.33333333333334
1355,VRT,7674.0,1865.538263491259,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,8.140000343322754,21.700000762939453,0.17600000000000002,19.62752478193529,19.134525549672816,2571684.0,7.153,330500000.0,21.01,0.115,20.534411766949827,0.898,-1.361983045414128,0.0214,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,189.2550961921793,52.766525360269654,613.8967944008308,0.0,604.6676596260168,37.239932746479404,18.619966373239702,0.06922662903561573,271.36,0.1852843854297842,0.0,77.47777777777776
2555,TEL,7674.0,1820.4472605486428,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,63.65999984741211,134.78999328613278,0.2228,123.46613855645208,117.68839414276346,948960.0,13.654000000000002,331000000.0,130.79,0.11199999999999999,129.9367637634277,0.934,-1.8874255446271413,0.0321,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,214.66356004690368,100.54364872104841,276.89494303331475,0.0,739.1809394245482,37.60200641860085,18.801003209300426,0.11751618501671887,282.88,0.052532398798278285,0.0,149.71111111111114
2414,ENS,7674.0,1800.4297064924854,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,48.099998474121094,102.5500030517578,0.1981,88.23792093107015,83.60613150492202,157050.0,0.4,42600000.0,93.76,-0.016,93.6291176291073,0.995,-2.1397937535408085,0.0217,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,250.2590886339047,113.4594386081953,285.9110992466885,0.0,803.787200906447,28.038090594599762,14.019045297299881,0.10011571236623544,302.4,0.011183048539336334,0.0,2.4444444444444446
2393,PWR,7674.0,1749.935566692656,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,30.32999992370605,91.93000030517578,0.4672,75.96792103984569,71.34664254292954,1367415.0,0.46799999999999997,140690000.0,89.17,-0.064,83.98823547363281,0.945,,0.1368,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,432.43526308376175,132.65345115559558,838.2417517170383,,,37.542767498607894,18.77138374930395,0.19737897841757127,286.4,0.4935705099311389,0.0,3.2
2702,BLD,7674.0,1666.0921530510846,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,69.58000183105469,223.3999938964844,0.2543,193.81306910750888,188.0894890109988,255908.0,0.5710000000000001,32790000.0,213.59,0.08900000000000001,202.25,0.998,0.5476929265357144,0.0479,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,178.30412105219918,62.32082451437395,948.6495061507744,0.0,115.79061080685707,35.172311232131094,17.586155616065547,0.11562546415261606,303.36,0.4485537700865267,0.0,4.344444444444445
1129,COMM,7674.0,1665.0672710562674,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,7.75,16.809999465942386,0.3436,13.940792055413274,12.704562013166663,1301066.0,1.021,199500000.0,15.57,-0.073,15.199264694662654,0.929,-0.7629711849686749,0.0318,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,369.75689113473805,199.2826768760049,308.653377016129,0.0,451.3206233519808,30.077339941844592,15.038669970922296,0.11811503564745847,281.28,0.1951332845555516,0.0,9.344444444444443
2715,STZ,7674.0,1615.4490570272535,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,142.25999450683594,241.2700042724609,0.1514,218.94524738576152,209.16343054110115,938669.0,2.166,193840000.0,229.62,0.21899999999999997,226.37294051226448,0.835,-3.053092403592872,0.0202,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,138.95634369515275,95.77754986155607,18.009674883523818,0.0,1037.5916553197753,34.42582710673519,17.212913553367596,0.09367514100774636,251.2,0.11475079946879453,0.0,22.066666666666666
2314,SXT,7674.0,1612.564083698385,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,40.88999938964844,81.0199966430664,0.19399999999999998,75.34782167944576,72.1418247362123,187641.0,2.479,42310000.0,79.32,0.051,78.03558775957893,0.9359999999999999,-2.180120219690473,0.0279,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,146.1102606398056,91.01352459201622,193.38045195720366,0.0,814.1107762407613,39.08566478518242,19.54283239259121,0.12445413455328813,283.51999999999987,0.13167451182690934,0.0,25.54444444444445
2288,PB,7674.0,1612.3528933939074,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,46.16999816894531,80.4800033569336,0.201,70.16554494423441,66.00759147031464,313507.0,0.474,92550000.0,76.2,0.021,75.98852987850414,0.823,-2.106713249215053,0.0223,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,339.9239086609369,129.00771752014828,46.97500592405902,0.0,795.3185917990538,33.590450516297075,16.795225258148538,0.0930636757612112,247.36,0.02226337283629282,0.0,3.2666666666666666
2077,VTR,7674.0,1603.2381435052648,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,26.13999938964844,57.16999816894531,0.1843,50.42841592165504,48.290803004355325,2518700.0,8.623,374480000.0,54.4,-0.075,54.311176412245814,0.9520000000000001,-0.7317008348280418,0.0278,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,315.37351865598447,90.65559034574268,319.7355659965992,0.0,443.3154137159787,34.39753304224997,17.198766521124984,0.09756046134098002,288.64,0.013083655132782451,0.0,93.81111111111113
2464,LYB,7674.0,1601.4644254802274,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,46.63000106811523,109.5,0.2672,94.33356430506944,89.08474453000255,1357127.0,0.382,334000000.0,105.55,-0.03,104.97411750344669,0.705,-0.30157525497951365,0.0397,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,462.01695251974235,120.66693299790056,418.7792935652038,0.0,333.2032652747555,36.510197869101965,18.255098934550983,0.1443522945983903,209.6,0.04388757992916849,0.0,2.2444444444444445
1964,SEE,7674.0,1582.1875453152459,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,25.8799991607666,47.36000061035156,0.1005,44.73564367011043,43.584233639014045,1346592.0,0.214,155200000.0,45.6,0.032,44.75205892675064,0.9259999999999999,-3.2611950302363746,0.026000000000000002,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,1.5029825365683689,54.10414608218751,100.34255481398078,0.0,1090.8659277405118,36.32432220659614,18.16216110329807,0.03609279749085521,280.31999999999994,0.15158025683462042,0.0,0.3777777777777778
2387,WLK,7674.0,1552.1782051682544,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,37.95000076293945,95.16000366210938,0.2493,83.81079207316482,79.53437977811716,392547.0,0.5720000000000001,127780000.0,91.55,0.044000000000000004,89.25499994614546,0.267,-1.0740087455549665,0.04190000000000002,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,266.0692602482706,110.11706389979692,516.614099462575,0.0,530.9462388620714,36.19223131613518,18.09611565806759,0.14193739908024486,69.44,0.20570276670118687,0.0,4.355555555555556
2313,BG,7674.0,1489.8126330638413,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,34.200000762939446,81.45999908447266,0.3588,69.67683172698068,64.86379564939624,722331.0,7.615,139700000.0,80.2,0.16899999999999998,78.16411725212545,0.815,0.9544462994964809,0.0451,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,498.93085907250776,151.96609739233924,439.4217052923346,0.0,11.6617473289009,40.02684532899384,20.01342266449692,0.17247481083692204,244.79999999999995,0.20837006231978425,0.0,82.6111111111111
1530,VVV,7674.0,1445.819008225682,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,12.5600004196167,26.78000068664551,0.1722,24.19178222429635,23.019051127190146,972494.0,0.21100000000000002,185000000.0,26.17,0.076,25.679999968584838,0.963,-0.7680689990171129,0.0329,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,251.97564297200125,104.33763205975737,286.00253759363534,0.0,452.6256637483809,38.779184172833816,19.389592086416908,0.0516631631609745,292.16,0.15264798505127394,0.0,0.3444444444444448
2424,ALV,7674.0,1406.6964132623698,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,47.56000137329102,99.1999969482422,0.1607,91.72673283945215,88.15094907440408,264404.0,0.20199999999999999,87300000.0,94.15,0.149,93.14617673088524,0.451,-2.2148220536482577,0.0297,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,63.384380968698686,83.07573801204657,257.5070724372971,0.0,822.994445733954,33.978499606711885,16.989249803355943,0.116367379043207,128.32,0.08621487681797076,0.0,0.24444444444444435
1617,HUN,7674.0,1354.7767620969876,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,14.59000015258789,29.46999931335449,0.2073,26.972871308279508,26.10321168829925,1535109.0,0.374,220000000.0,29.47,0.006999999999999999,28.260882321526022,0.813,-1.1998827059756412,0.0372,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,195.59256595119373,68.23156180884547,217.01215824273967,0.0,563.1699727297641,42.66667064316828,21.33333532158414,0.1126686865703922,244.16,0.3422731575660691,0.0,2.155555555555556
1221,AVK,7674.0,1320.3652972222428,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,10.34000015258789,17.920000076293945,0.16440000000000002,16.671980196886725,15.976423354044448,129325.0,13.475,34530000.0,17.74,-0.215,17.387647011700803,0.2734,-1.8660582872157103,0.0268,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,175.82622093240278,89.16266066399466,40.80153620881815,0.0,733.7109215272217,40.95238023307047,20.47619011653524,0.06304885078112724,71.48799999999999,0.1621164671963203,0.0,147.72222222222226
2553,TER,7674.0,1305.1242966455548,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,56.88999938964844,143.63999938964844,0.2892,120.71316860689976,111.23335789589987,2006629.0,0.527,166090000.0,128.81,0.159,121.81470579259536,0.987,0.12456276340606642,0.0693,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,37.377001736257185,174.53983861835235,527.281711580721,0.0,224.111932568047,25.046320152780524,12.523160076390262,0.08937079311334696,299.84,0.4594055643373631,0.0,3.855555555555557
1939,GLPI,7674.0,1284.7043139530647,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,24.71999931335449,44.849998474121094,0.1115,42.25797033782053,41.05631392541593,943340.0,0.524,219090000.0,43.67,0.039,43.08764670876896,0.915,-1.7952782016049995,0.0264,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,80.41925317845394,59.941872450491324,90.71843964063144,0.0,715.5912196108799,38.1764456387618,19.0882228193809,0.038513983376101055,276.79999999999995,0.1081244088668276,0.0,3.8222222222222233
2383,ASH,7674.0,1189.9018124033466,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,50.290000915527344,91.91000366210938,0.15560000000000002,82.9633663668491,80.14306568229286,204811.0,0.794,60000000.0,90.36,0.036000000000000004,87.61882333194508,0.956,-0.6890914504501189,0.0434,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,229.8454434058835,72.07081177638713,98.87741543000641,0.0,432.40741131523043,39.788482053533095,19.894241026766547,0.02550318469346623,289.92,0.2502819886242877,0.0,6.822222222222222
1143,UBS,7674.0,1145.1603014333905,9,1,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,9.1899995803833,16.100000381469727,0.2024,14.923762415895364,14.082919719445446,1741422.0,1.2770000000000001,3570000000.0,15.85,-0.285,15.717353007372687,0.5128,-1.0791060366220573,0.0358,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,16.0,8.0,0.0,2,217.81015886643522,122.27903564284857,52.37004200629425,0.0,532.2511453752467,40.016559166051906,20.008279583025953,0.0726757051140378,148.096,0.06751619948478056,0.0,12.188888888888895
