,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),week52_low,EPS_QoQ_percent,Sales_QoQ_percent,week52_high,Relative Strength Value,SMA200_value,Shares Outstanding,SMA50_value,SMA200_percent,Inst. Ownership,SMA150_value,SMA50_percent,volume,prev_close,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,week52_span_rule_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,close_above_52weekhigh_rule_nvalue,prev_close_rule_nvalue,SMA200_slope_rul_nvalue,inst_ownership_rule_nvalue,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule_nvalue,SMA50_greater_SMA150_rule_score,SMA150_greater_SMA200_rule_score,week52_span_rule_score,rs_value_rule_score,liquidity_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA200_slope_rul_score,inst_ownership_rule_score,close_greater_SMA50_rule_score,sales_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_score
173,COWN,8172.0,8518.0,10,0,True,True,True,True,True,True,True,True,False,True,True,False,12.42,0.0,2.83,42.0,6.0,31.41,27360000.0,38.58,0.51,0.0,33.93,0.06,752597.0,41.5,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,0,561.0,164.0,1054.0,2560.0,0.0,41.0,4096.0,0.0,0.0,1.0,41.0,0.0
126,VICI,8172.0,5684.0,10,0,True,True,True,True,True,True,True,True,False,True,True,False,16.52,0.0,0.47,32.0,3.0,27.37,536480000.0,30.14,0.18,0.0,28.06,0.04,3879655.0,31.19,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,0,304.0,52.0,166.0,1024.0,0.0,38.0,4096.0,0.0,0.0,0.0,4.0,0.0
231,UFS,8170.0,22492.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,19.25,0.51,-0.08,55.0,34.0,34.94,53500000.0,42.41,0.68,0.0,36.97,0.34,1511110.0,54.54,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,603.0,119.0,731.0,16896.0,0.0,41.0,4096.0,0.0,0.0,2.0,0.0,4.0
84,EQT,8170.0,14088.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,10.65,0.78,-0.14,23.0,19.0,16.78,278850000.0,18.97,0.4,0.0,17.59,0.21,3222998.0,23.13,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,321.0,99.0,303.0,9216.0,0.0,44.0,4096.0,0.0,0.0,2.0,0.0,7.0
175,PDCE,8170.0,12128.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,10.97,0.98,-0.62,43.0,12.0,27.67,99700000.0,36.73,0.79,0.0,31.48,0.13,524172.0,42.54,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,683.0,282.0,1384.0,5632.0,0.0,41.0,4096.0,0.0,0.0,1.0,0.0,9.0
128,MD,8170.0,11646.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,12.74,1.28,0.01,32.0,14.0,24.48,84530000.0,27.28,0.4,0.0,26.1,0.14,549268.0,31.73,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,185.0,136.0,519.0,6656.0,0.0,41.0,4096.0,0.0,0.0,1.0,0.0,12.0
265,SIG,8170.0,11141.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,9.49,0.37,0.01,66.0,6.0,44.31,52300000.0,61.49,0.75,0.0,50.22,0.04,588536.0,65.53,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,919.0,273.0,3249.0,2560.0,0.0,41.0,4096.0,0.0,0.0,1.0,0.0,2.0
442,AYI,8170.0,10765.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,80.54,0.21,-0.06,192.0,11.0,134.93,36000000.0,176.52,0.42,0.0,143.38,0.07,528960.0,181.19,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,947.0,128.0,441.0,5120.0,0.0,33.0,4096.0,0.0,0.0,0.0,0.0,0.0
82,SBH,8170.0,10517.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,8.37,1.9,0.06,25.0,10.0,16.1,112600000.0,21.01,0.57,0.0,17.83,0.08,1667218.0,23.31,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,731.0,220.0,811.0,4608.0,0.0,31.0,4096.0,0.0,0.0,1.0,0.0,19.0
137,SUM,8170.0,10468.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,13.54,0.51,0.17,34.0,11.0,24.57,115670000.0,29.9,0.49,0.0,26.52,0.11,1492148.0,34.13,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,522.0,163.0,519.0,5120.0,0.0,43.0,4096.0,0.0,0.0,1.0,0.0,4.0
296,PRFT,8170.0,10093.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,33.24,0.51,0.16,71.0,11.0,55.46,33050000.0,64.77,0.37,0.0,58.74,0.11,415587.0,71.09,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,420.0,121.0,288.0,5120.0,0.0,43.0,4096.0,0.0,0.0,1.0,0.0,4.0
398,MAN,8170.0,9881.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,64.66,35.47,0.07,124.0,10.0,97.66,55100000.0,114.18,0.34,0.0,101.7,0.09,659395.0,123.58,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,503.0,85.0,154.0,4608.0,0.0,42.0,4096.0,0.0,0.0,1.0,0.0,392.0
174,KBR,8170.0,9784.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,20.07,1.45,-0.05,42.0,10.0,32.44,141000000.0,39.68,0.38,0.0,34.31,0.09,1024406.0,42.33,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,641.0,118.0,262.0,4608.0,0.0,44.0,4096.0,0.0,0.0,1.0,0.0,14.0
64,SLM,8170.0,9580.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,6.59,1.01,-0.24,21.0,8.0,14.95,361040000.0,19.24,0.55,0.0,16.3,0.06,4484481.0,19.86,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,739.0,185.0,934.0,3584.0,0.0,33.0,4096.0,0.0,0.0,0.0,0.0,9.0
94,TPH,8170.0,9046.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,12.49,1.5,0.21,26.0,9.0,19.81,119360000.0,22.98,0.25,0.0,20.64,0.08,1304975.0,24.46,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,464.0,86.0,255.0,4096.0,0.0,33.0,4096.0,0.0,0.0,1.0,0.0,15.0
307,BUD,8170.0,9042.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,40.9,1.25,0.12,76.0,10.0,66.5,1670000000.0,69.32,0.18,0.04,66.75,0.11,626374.0,75.34,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,158.0,8.0,118.0,4608.0,0.0,41.0,4096.0,0.0,0.0,1.0,0.0,12.0
334,DKS,8170.0,8754.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,28.92,1.72,0.2,90.0,7.0,69.74,84750000.0,83.72,0.34,0.0,74.68,0.07,1408904.0,88.51,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,496.0,145.0,888.0,3072.0,0.0,40.0,4096.0,0.0,0.0,0.0,0.0,17.0
134,IPG,8170.0,8744.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,16.05,18.51,-0.04,33.0,8.0,26.23,391500000.0,30.82,0.38,0.0,27.65,0.07,3084159.0,32.57,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,470.0,111.0,239.0,3584.0,0.0,40.0,4096.0,0.0,0.0,0.0,0.0,204.0
212,BJ,8170.0,8546.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,28.44,1.27,0.14,49.0,9.0,42.02,135640000.0,45.14,0.16,0.0,42.66,0.1,2133676.0,47.72,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,238.0,31.0,35.0,4096.0,0.0,38.0,4096.0,0.0,0.0,0.0,0.0,12.0
435,CE,8170.0,8434.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,82.78,0.5,0.23,169.0,8.0,139.9,113510000.0,158.5,0.29,0.0,143.79,0.08,549473.0,169.03,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,419.0,57.0,230.0,3584.0,0.0,43.0,4096.0,0.0,0.0,1.0,0.0,4.0
375,AWI,8170.0,8387.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,59.2,1.17,0.01,107.0,8.0,85.37,47800000.0,99.46,0.31,0.0,89.04,0.08,158443.0,106.51,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,479.0,88.0,86.0,3584.0,0.0,42.0,4096.0,0.0,0.0,1.0,0.0,11.0
27,ING,8170.0,8280.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,5.52,0.5,0.0,13.0,7.0,10.66,3900000000.0,12.66,0.38,0.03,11.2,0.07,4814247.0,13.32,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,534.0,104.0,423.0,3072.0,0.0,47.0,4096.0,0.0,0.0,0.0,0.0,4.0
225,SEAS,8170.0,8202.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,13.83,0.21,0.12,56.0,4.0,39.05,78460000.0,52.15,0.6,0.0,43.06,0.03,733294.0,52.32,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,865.0,210.0,1464.0,1536.0,0.0,31.0,4096.0,0.0,0.0,0.0,0.0,0.0
47,MDRX,8170.0,8180.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,5.86,1.31,-0.03,18.0,7.0,15.14,140190000.0,15.87,0.31,0.0,15.85,0.1,1616537.0,17.04,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,5.0,96.0,863.0,3072.0,0.0,34.0,4096.0,0.0,0.0,1.0,0.0,13.0
328,DD,8170.0,8024.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,47.78,2.18,0.08,86.0,8.0,73.27,604800000.0,78.54,0.25,0.0,76.58,0.09,5119510.0,85.3,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,105.0,93.0,82.0,3584.0,0.0,41.0,4096.0,0.0,0.0,1.0,0.0,22.0
243,BECN,8170.0,7041.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,21.81,0.87,0.1,60.0,4.0,46.15,69600000.0,56.02,0.37,0.0,49.34,0.04,328034.0,58.41,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,555.0,142.0,666.0,1536.0,0.0,38.0,4096.0,0.0,0.0,0.0,0.0,8.0
112,NLSN,8170.0,6955.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,13.34,0.91,0.03,28.0,5.0,22.22,357940000.0,26.0,0.39,0.0,24.13,0.06,2095558.0,28.1,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,317.0,176.0,266.0,2048.0,0.0,43.0,4096.0,0.0,0.0,1.0,0.0,8.0
269,REG,8170.0,6955.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,34.05,4.12,-0.03,65.0,5.0,52.21,168030000.0,61.06,0.32,0.0,54.58,0.06,799426.0,63.6,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,486.0,93.0,149.0,2048.0,0.0,39.0,4096.0,0.0,0.0,0.0,0.0,44.0
448,FRC,8170.0,6786.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,97.3,0.49,0.07,190.0,5.0,157.16,174820000.0,178.26,0.3,0.0,165.95,0.07,387100.0,190.07,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,304.0,115.0,176.0,2048.0,0.0,43.0,4096.0,0.0,0.0,1.0,0.0,3.0
220,CRH,8170.0,6532.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,29.33,0.34,0.2,51.0,5.0,44.36,784800000.0,48.47,0.21,0.04,45.94,0.07,448697.0,51.18,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,226.0,73.0,44.0,2048.0,0.0,43.0,4096.0,0.0,0.0,0.0,0.0,2.0
412,CNMD,8170.0,6468.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,66.62,0.5,-0.05,145.0,4.0,118.01,28740000.0,135.88,0.3,0.0,124.89,0.05,282504.0,142.45,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,360.0,119.0,313.0,1536.0,0.0,40.0,4096.0,0.0,0.0,0.0,0.0,4.0
275,AIMC,8170.0,6455.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,27.03,1.33,0.09,68.0,4.0,57.78,64700000.0,62.14,0.25,0.0,59.38,0.06,400216.0,66.77,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,190.0,57.0,522.0,1536.0,0.0,40.0,4096.0,0.0,0.0,1.0,0.0,13.0
261,ACHC,8170.0,6306.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,24.1,0.19,0.08,66.0,3.0,52.61,88240000.0,60.93,0.35,0.0,56.03,0.03,512021.0,63.5,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,358.0,133.0,659.0,1024.0,0.0,36.0,4096.0,0.0,0.0,0.0,0.0,0.0
358,NSIT,8170.0,6133.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,44.41,0.3,0.02,103.0,3.0,84.41,35200000.0,99.2,0.32,0.0,89.35,0.02,587571.0,101.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,452.0,120.0,401.0,1024.0,0.0,39.0,4096.0,0.0,0.0,0.0,0.0,1.0
217,EYE,8170.0,5057.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,24.34,3.02,0.14,52.0,2.0,47.02,81330000.0,48.55,0.13,0.0,47.98,0.05,539878.0,50.32,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,49.0,42.0,289.0,512.0,0.0,37.0,4096.0,0.0,0.0,0.0,0.0,32.0
201,SRC,8170.0,5038.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,27.68,0.8,0.1,48.0,2.0,40.88,114670000.0,45.15,0.18,0.0,42.31,0.04,526612.0,45.87,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,275.0,72.0,41.0,512.0,0.0,35.0,4096.0,0.0,0.0,0.0,0.0,7.0
130,HSBC,8170.0,4967.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,18.11,1.11,-0.14,32.0,2.0,28.04,4080000000.0,30.22,0.22,0.01,28.93,0.05,1196512.0,31.4,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,183.0,65.0,62.0,512.0,0.0,39.0,4096.0,0.0,0.0,0.0,0.0,10.0
390,FAS,8168.0,16370.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,26.38,0.0,0.0,122.0,19.0,76.2,0.0,105.1,0.85,0.0,85.26,0.17,1175372.0,122.08,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,953.0,244.0,1817.0,9216.0,0.0,43.0,4096.0,0.0,0.0,1.0,0.0,0.0
432,NRGU,8168.0,15730.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,21.89,0.0,0.0,175.0,14.0,100.61,0.0,137.35,0.98,0.0,116.94,0.16,256263.0,173.27,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,715.0,332.0,3888.0,6656.0,0.0,41.0,4096.0,0.0,0.0,2.0,0.0,0.0
73,FOE,8168.0,15009.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,10.94,0.14,0.14,22.0,21.0,15.89,82500000.0,17.87,0.45,0.0,16.5,0.22,1381468.0,21.68,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,340.0,79.0,212.0,10240.0,0.0,40.0,4096.0,0.0,0.0,2.0,0.0,0.0
152,AEO,8168.0,12606.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,8.46,-0.25,-0.02,38.0,12.0,25.33,166660000.0,34.1,0.67,0.0,28.07,0.1,5026797.0,37.22,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,880.0,222.0,1736.0,5632.0,0.0,39.0,4096.0,0.0,0.0,1.0,0.0,0.0
477,DPST,8168.0,11322.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,38.35,0.0,0.0,287.0,6.0,181.62,0.0,247.78,0.89,0.0,210.49,0.06,136400.0,280.49,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,726.0,326.0,3574.0,2560.0,0.0,39.0,4096.0,0.0,0.0,1.0,0.0,0.0
114,ERX,8168.0,11245.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,7.9,0.0,0.0,29.0,11.0,19.56,0.0,24.5,0.64,0.0,21.69,0.12,5108511.0,29.07,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,531.0,223.0,1231.0,5120.0,0.0,43.0,4096.0,0.0,0.0,1.0,0.0,0.0
322,GUSH,8168.0,10810.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,18.6,0.0,0.0,89.0,9.0,55.84,0.0,69.61,0.73,0.0,63.7,0.13,1524272.0,83.66,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,380.0,288.0,1916.0,4096.0,0.0,32.0,4096.0,0.0,0.0,2.0,0.0,0.0
205,XME,8168.0,10705.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,20.17,0.0,0.0,47.0,12.0,35.99,0.0,41.93,0.43,0.0,38.22,0.13,4759095.0,47.18,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,398.0,127.0,408.0,5632.0,0.0,43.0,4096.0,0.0,0.0,1.0,0.0,0.0
186,COPX,8168.0,9628.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,14.83,0.0,0.0,45.0,9.0,33.55,0.0,39.7,0.45,0.0,36.13,0.11,871951.0,42.46,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,405.0,157.0,840.0,4096.0,0.0,33.0,4096.0,0.0,0.0,1.0,0.0,0.0
273,UCO,8168.0,9417.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,21.17,0.0,0.0,66.0,8.0,46.65,0.0,59.31,0.57,0.0,52.18,0.09,1536972.0,65.87,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,560.0,243.0,891.0,3584.0,0.0,42.0,4096.0,0.0,0.0,1.0,0.0,0.0
197,HGV,8168.0,9305.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,18.65,-1.89,-0.33,45.0,9.0,35.0,85000000.0,41.79,0.47,0.0,37.57,0.11,784945.0,45.43,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,460.0,150.0,458.0,4096.0,0.0,44.0,4096.0,0.0,0.0,1.0,0.0,0.0
456,JLL,8168.0,9103.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,90.0,-0.09,-0.01,203.0,9.0,161.11,51170000.0,186.1,0.41,0.0,169.68,0.1,295805.0,202.91,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,396.0,109.0,362.0,4096.0,0.0,43.0,4096.0,0.0,0.0,1.0,0.0,0.0
50,SILJ,8168.0,8902.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,10.31,0.0,0.0,18.0,10.0,15.28,0.0,15.72,0.16,0.0,15.57,0.13,2790433.0,17.46,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,39.0,39.0,49.0,4608.0,0.0,38.0,4096.0,32.0,0.0,1.0,0.0,0.0
389,PVH,8168.0,8862.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,41.65,0.12,-0.2,119.0,8.0,96.44,71200000.0,109.33,0.38,0.0,102.08,0.09,1527932.0,116.48,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,291.0,120.0,731.0,3584.0,0.0,39.0,4096.0,0.0,0.0,1.0,0.0,0.0
226,NUAN,8168.0,8655.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,20.52,-0.63,-0.56,53.0,8.0,45.38,285280000.0,50.74,0.29,0.0,47.59,0.09,7533178.0,52.52,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,271.0,100.0,563.0,3584.0,0.0,41.0,4096.0,0.0,0.0,0.0,0.0,0.0
213,PICK,8168.0,8580.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,22.41,0.0,0.0,51.0,8.0,39.7,0.0,45.95,0.36,0.0,42.25,0.09,676462.0,48.6,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,359.0,132.0,374.0,3584.0,0.0,35.0,4096.0,0.0,0.0,0.0,0.0,0.0
465,OIH,8168.0,8516.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,90.72,0.0,0.0,227.0,8.0,174.68,0.0,193.43,0.41,0.0,187.4,0.11,962821.0,225.08,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,132.0,149.0,513.0,3584.0,0.0,41.0,4096.0,0.0,0.0,1.0,0.0,0.0
146,AMLP,8168.0,8216.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,19.5,0.0,0.0,35.0,8.0,28.79,0.0,32.41,0.3,0.0,30.05,0.08,2632671.0,35.2,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,322.0,90.0,79.0,3584.0,0.0,44.0,4096.0,0.0,0.0,1.0,0.0,0.0
414,UDOW,8168.0,8148.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,53.62,0.0,0.0,150.0,6.0,113.0,0.0,138.76,0.38,0.0,120.28,0.05,960625.0,143.79,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,629.0,132.0,695.0,2560.0,0.0,36.0,4096.0,0.0,0.0,0.0,0.0,0.0
452,VAW,8168.0,7607.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,112.42,0.0,0.0,194.0,7.0,164.83,0.0,182.1,0.24,0.0,169.79,0.08,230952.0,194.47,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,297.0,62.0,36.0,3072.0,0.0,43.0,4096.0,0.0,0.0,1.0,0.0,0.0
336,XLB,8168.0,7563.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,52.68,0.0,0.0,89.0,7.0,75.74,0.0,83.14,0.22,0.0,77.75,0.08,6791271.0,88.68,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,284.0,54.0,14.0,3072.0,0.0,42.0,4096.0,0.0,0.0,1.0,0.0,0.0
288,KBWB,8168.0,7400.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,34.48,0.0,0.0,69.0,6.0,56.01,0.0,64.72,0.35,0.0,59.33,0.07,4133864.0,69.44,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,372.0,121.0,206.0,2560.0,0.0,44.0,4096.0,0.0,0.0,1.0,0.0,0.0
360,UPRO,8168.0,7103.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,38.12,0.0,0.0,109.0,4.0,83.53,0.0,101.34,0.34,0.0,88.93,0.04,3333312.0,103.15,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,572.0,132.0,733.0,1536.0,0.0,34.0,4096.0,0.0,0.0,0.0,0.0,0.0
354,SPXL,8168.0,7088.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,35.98,0.0,0.0,102.0,4.0,78.52,0.0,95.26,0.34,0.0,83.58,0.04,5021391.0,96.94,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,572.0,132.0,718.0,1536.0,0.0,34.0,4096.0,0.0,0.0,0.0,0.0,0.0
341,XOP,8168.0,6995.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,39.65,0.0,0.0,91.0,5.0,70.61,0.0,81.24,0.4,0.0,76.52,0.07,8679587.0,89.7,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,253.0,171.0,386.0,2048.0,0.0,40.0,4096.0,0.0,0.0,1.0,0.0,0.0
488,BURL,8168.0,6968.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,171.21,-0.23,0.03,336.0,5.0,270.66,66250000.0,320.0,0.32,0.0,286.48,0.04,436604.0,336.13,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,479.0,120.0,182.0,2048.0,0.0,43.0,4096.0,0.0,0.0,0.0,0.0,0.0
305,VDE,8168.0,6829.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,37.58,0.0,0.0,76.0,5.0,60.82,0.0,69.35,0.34,0.0,64.78,0.07,751392.0,76.09,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,289.0,133.0,219.0,2048.0,0.0,43.0,4096.0,0.0,0.0,1.0,0.0,0.0
89,ATI,8168.0,6793.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,7.66,-1.43,-0.28,25.0,3.0,18.75,126800000.0,22.79,0.48,0.0,20.42,0.03,581354.0,23.85,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,475.0,182.0,981.0,1024.0,0.0,35.0,4096.0,0.0,0.0,0.0,0.0,0.0
119,IYE,8168.0,6783.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,14.89,0.0,0.0,29.0,5.0,23.54,0.0,26.78,0.32,0.0,24.97,0.06,2793524.0,29.27,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,297.0,124.0,173.0,2048.0,0.0,44.0,4096.0,0.0,0.0,1.0,0.0,0.0
