,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),week52_high,SMA200_value,SMA150_value,prev_close,volume,Sales_QoQ_percent,Inst. Ownership,SMA50_percent,week52_low,EPS_QoQ_percent,Relative Strength Value,SMA50_value,Shares Outstanding,SMA200_percent,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,week52_span_rule_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,close_above_52weekhigh_rule_nvalue,prev_close_rule_nvalue,SMA200_slope_rul_nvalue,inst_ownership_rule_nvalue,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule_nvalue,SMA50_greater_SMA150_rule_score,SMA150_greater_SMA200_rule_score,week52_span_rule_score,rs_value_rule_score,liquidity_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA200_slope_rul_score,inst_ownership_rule_score,close_greater_SMA50_rule_score,sales_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_score
303,WH,8176.0,7122.0,9,0,True,True,True,True,True,True,True,True,True,False,False,False,76.0,62.96,65.81,72.51,2917616.0,-0.26,0.95,0.06,40.47,0.09,5.0,72.75,93400000.0,0.28,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,432.0,93.0,130.0,2048.0,0.0,35.0,4096.0,0.0,288.0,0.0,0.0,0.0
462,UTHR,8176.0,6859.0,9,0,True,True,True,True,True,True,True,True,True,False,False,False,212.0,164.67,174.5,193.77,266265.0,0.06,1.0,0.06,99.9,-0.81,4.0,195.5,44600000.0,0.35,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,493.0,122.0,280.0,1536.0,0.0,28.0,4096.0,0.0,304.0,0.0,0.0,0.0
219,JBL,8176.0,6785.0,9,0,True,True,True,True,True,True,True,True,True,False,False,False,55.0,45.0,47.56,52.66,536908.0,0.12,0.92,0.05,26.72,0.0,4.0,53.16,150260000.0,0.3,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,482.0,117.0,241.0,1536.0,0.0,35.0,4096.0,0.0,278.0,0.0,0.0,0.0
269,HIG,8176.0,6528.0,9,0,True,True,True,True,True,True,True,True,True,False,False,False,70.0,53.75,57.07,64.82,1676208.0,0.07,0.93,0.02,33.25,-0.09,3.0,66.84,358200000.0,0.34,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,701.0,126.0,269.0,1024.0,0.0,30.0,4096.0,0.0,282.0,0.0,0.0,0.0
398,SPG,8176.0,6005.0,9,0,True,True,True,True,True,True,True,True,True,False,False,False,127.0,99.23,106.43,117.99,2470765.0,-0.08,0.9,0.04,51.32,-0.05,2.0,118.09,328510000.0,0.37,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,449.0,149.0,496.0,512.0,0.0,31.0,4096.0,0.0,272.0,0.0,0.0,0.0
131,EQH,8176.0,5836.0,9,0,True,True,True,True,True,True,True,True,True,False,False,False,35.0,28.5,29.9,32.99,2573132.0,0.15,1.0,0.03,16.35,-1.3,2.0,33.54,434200000.0,0.31,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,499.0,101.0,291.0,512.0,0.0,33.0,4096.0,0.0,304.0,0.0,0.0,0.0
51,STAY,8176.0,5829.0,9,0,True,True,True,True,True,True,True,True,True,False,False,False,20.0,16.06,17.09,19.55,1940976.0,-0.03,0.93,0.02,10.59,-0.58,2.0,19.73,177830000.0,0.34,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,633.0,131.0,136.0,512.0,0.0,39.0,4096.0,0.0,282.0,0.0,0.0,0.0
312,BOOT,8174.0,14214.0,10,1,True,True,True,True,True,True,True,True,False,True,True,True,78.0,54.65,59.93,74.04,686092.0,0.37,0.0,0.19,18.3,3.18,16.0,68.35,29120000.0,0.69,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,575.0,198.0,1595.0,7680.0,0.0,34.0,4096.0,0.0,0.0,1.0,2.0,33.0
39,NAVI,8174.0,13897.0,10,1,True,True,True,True,True,True,True,True,False,True,True,True,17.0,12.13,13.0,17.16,1276742.0,0.31,0.0,0.18,6.47,4.77,17.0,15.46,183000000.0,0.57,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,775.0,147.0,590.0,8192.0,0.0,44.0,4096.0,0.0,0.0,1.0,1.0,51.0
89,CHX,8174.0,13249.0,10,1,True,True,True,True,True,True,True,True,False,True,True,True,26.0,17.5,19.59,24.72,963070.0,1.62,0.0,0.16,7.15,1.0,15.0,21.81,200580000.0,0.72,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,464.0,245.0,1210.0,7168.0,0.0,34.0,4096.0,0.0,0.0,1.0,22.0,9.0
431,FOXF,8174.0,9179.0,10,1,True,True,True,True,True,True,True,True,False,True,True,True,165.0,120.87,131.47,152.61,315953.0,0.52,0.0,0.12,53.93,3.26,8.0,144.16,41850000.0,0.41,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,395.0,180.0,856.0,3584.0,0.0,30.0,4096.0,0.0,0.0,0.0,4.0,34.0
184,NVST,8174.0,7505.0,10,1,True,True,True,True,True,True,True,True,False,True,True,True,45.0,36.52,39.02,43.94,1557452.0,0.3,0.0,0.08,15.86,4.77,5.0,42.94,160500000.0,0.38,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,411.0,140.0,719.0,2048.0,0.0,39.0,4096.0,0.0,0.0,0.0,1.0,51.0
99,CNO,8174.0,6872.0,10,1,True,True,True,True,True,True,True,True,False,True,True,True,27.0,23.39,24.26,27.23,1285653.0,0.29,0.0,0.08,12.27,3.85,5.0,25.67,134140000.0,0.29,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,238.0,76.0,328.0,2048.0,0.0,44.0,4096.0,0.0,0.0,0.0,1.0,41.0
426,SWAV,8172.0,11436.0,10,0,True,True,True,True,True,True,True,True,False,True,True,False,167.0,116.01,125.65,148.5,385102.0,1.1,0.0,0.14,41.1,-0.14,11.0,142.21,34800000.0,0.5,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,0,540.0,170.0,1472.0,5120.0,0.0,24.0,4096.0,0.0,0.0,0.0,14.0,0.0
163,COWN,8172.0,8718.0,10,0,True,True,True,True,True,True,True,True,False,True,True,False,42.0,30.95,33.53,39.79,825698.0,2.83,0.0,0.09,11.36,0.0,6.0,38.18,27360000.0,0.55,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,0,568.0,171.0,1248.0,2560.0,0.0,34.0,4096.0,0.0,0.0,0.0,41.0,0.0
114,VICI,8172.0,5265.0,10,0,True,True,True,True,True,True,True,True,False,True,True,False,32.0,27.19,27.93,30.08,2100241.0,0.47,0.0,0.05,15.19,0.0,2.0,29.94,536480000.0,0.19,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,0,295.0,56.0,270.0,512.0,0.0,32.0,4096.0,0.0,0.0,0.0,4.0,0.0
224,UFS,8170.0,22967.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,55.0,34.36,36.42,54.85,1760246.0,-0.08,0.0,0.38,19.25,0.51,35.0,41.4,53500000.0,0.72,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,560.0,123.0,731.0,17408.0,0.0,42.0,4096.0,0.0,0.0,3.0,0.0,4.0
453,AYI,8170.0,13419.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,192.0,133.02,141.6,186.3,361491.0,-0.06,0.0,0.14,76.25,0.21,16.0,174.42,36000000.0,0.5,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,949.0,132.0,523.0,7680.0,0.0,38.0,4096.0,0.0,0.0,1.0,0.0,0.0
133,SUM,8170.0,13266.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,34.0,24.25,26.12,32.73,1233001.0,0.17,0.0,0.17,11.81,0.51,16.0,29.6,115670000.0,0.57,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,546.0,158.0,745.0,7680.0,0.0,36.0,4096.0,0.0,0.0,1.0,0.0,4.0
165,PDCE,8170.0,12201.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,42.0,27.01,30.81,39.12,664698.0,-0.62,0.0,0.13,10.57,0.98,12.0,36.28,99700000.0,0.81,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,727.0,288.0,1417.0,5632.0,0.0,31.0,4096.0,0.0,0.0,1.0,0.0,9.0
116,MD,8170.0,11653.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,32.0,24.06,25.89,30.86,545813.0,0.01,0.0,0.17,12.74,1.28,14.0,27.0,84530000.0,0.43,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,176.0,156.0,519.0,6656.0,0.0,37.0,4096.0,0.0,0.0,1.0,0.0,12.0
72,SBH,8170.0,11589.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,25.0,15.79,17.52,22.47,1363699.0,0.06,0.0,0.11,8.37,1.9,12.0,20.86,112600000.0,0.61,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,781.0,224.0,811.0,5632.0,0.0,25.0,4096.0,0.0,0.0,1.0,0.0,19.0
169,KBR,8170.0,11447.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,42.0,32.03,33.96,41.66,1465439.0,-0.05,0.0,0.14,18.45,1.45,13.0,39.38,141000000.0,0.44,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,654.0,123.0,375.0,6144.0,0.0,41.0,4096.0,0.0,0.0,0.0,0.0,14.0
399,MAN,8170.0,10904.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,124.0,96.47,100.88,123.5,214371.0,0.07,0.0,0.13,64.66,35.47,12.0,113.02,55100000.0,0.39,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,493.0,94.0,154.0,5632.0,0.0,42.0,4096.0,0.0,0.0,1.0,0.0,392.0
85,TPH,8170.0,10758.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,26.0,19.67,20.45,24.28,937513.0,0.21,0.0,0.13,10.95,1.5,12.0,22.78,119360000.0,0.3,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,467.0,81.0,435.0,5632.0,0.0,31.0,4096.0,0.0,0.0,1.0,0.0,15.0
63,EQT,8170.0,9864.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,21.0,16.67,17.34,20.14,3541552.0,-0.14,0.0,0.15,10.65,0.78,11.0,18.76,278850000.0,0.32,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,335.0,82.0,187.0,5120.0,0.0,36.0,4096.0,0.0,0.0,1.0,0.0,7.0
290,PRFT,8170.0,9663.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,71.0,54.8,58.1,69.76,264732.0,0.16,0.0,0.13,31.4,0.51,10.0,64.14,33050000.0,0.38,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,426.0,123.0,365.0,4608.0,0.0,40.0,4096.0,0.0,0.0,1.0,0.0,4.0
54,SLM,8170.0,9616.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,21.0,14.72,16.08,19.65,3921468.0,-0.24,0.0,0.08,6.59,1.01,8.0,19.11,361040000.0,0.58,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,772.0,189.0,934.0,3584.0,0.0,32.0,4096.0,0.0,0.0,0.0,0.0,9.0
304,BUD,8170.0,9564.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,76.0,66.03,66.75,74.96,1031368.0,0.12,0.04,0.14,39.52,1.25,11.0,68.63,1670000000.0,0.2,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,115.0,22.0,158.0,5120.0,0.0,40.0,4096.0,0.0,0.0,1.0,0.0,12.0
374,AWI,8170.0,9417.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,107.0,84.4,88.29,105.08,188606.0,0.01,0.0,0.11,59.2,1.17,10.0,98.66,47800000.0,0.34,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,481.0,94.0,86.0,4608.0,0.0,40.0,4096.0,0.0,0.0,1.0,0.0,11.0
264,ACHC,8170.0,8896.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,66.0,51.81,55.62,63.52,592471.0,0.08,0.0,0.1,24.1,0.19,8.0,60.65,88240000.0,0.45,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,370.0,151.0,659.0,3584.0,0.0,36.0,4096.0,0.0,0.0,0.0,0.0,0.0
338,DKS,8170.0,8884.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,90.0,69.12,73.58,85.04,979657.0,0.2,0.0,0.09,27.3,1.72,7.0,83.15,84750000.0,0.37,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,533.0,132.0,1001.0,3072.0,0.0,33.0,4096.0,0.0,0.0,0.0,0.0,17.0
236,BECN,8170.0,8332.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,60.0,45.59,48.77,57.54,308251.0,0.1,0.0,0.07,19.07,0.87,6.0,55.67,69600000.0,0.41,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,580.0,143.0,909.0,2560.0,0.0,36.0,4096.0,0.0,0.0,0.0,0.0,8.0
124,IPG,8170.0,8300.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,33.0,25.91,27.42,32.33,3127827.0,-0.04,0.0,0.08,15.36,18.51,7.0,30.59,391500000.0,0.39,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,474.0,119.0,296.0,3072.0,0.0,39.0,4096.0,0.0,0.0,0.0,0.0,204.0
441,CE,8170.0,8035.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,169.0,138.73,142.83,166.65,545574.0,0.23,0.0,0.09,76.13,0.5,7.0,157.56,113510000.0,0.3,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,422.0,61.0,340.0,3072.0,0.0,40.0,4096.0,0.0,0.0,0.0,0.0,4.0
24,ING,8170.0,7854.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,13.0,10.52,11.1,12.87,4658451.0,0.0,0.03,0.07,5.26,0.5,6.0,12.58,3900000000.0,0.38,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,546.0,113.0,494.0,2560.0,0.0,41.0,4096.0,0.0,0.0,0.0,0.0,4.0
467,AAP,8170.0,7762.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,209.0,169.24,175.07,204.5,602453.0,0.12,0.0,0.07,121.13,0.2,7.0,194.22,67700000.0,0.23,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,448.0,71.0,36.0,3072.0,0.0,39.0,4096.0,0.0,0.0,0.0,0.0,0.0
102,NLSN,8170.0,7560.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,28.0,21.9,23.89,27.63,2000620.0,0.03,0.0,0.09,12.71,0.91,6.0,25.87,357940000.0,0.43,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,339.0,186.0,330.0,2560.0,0.0,40.0,4096.0,0.0,0.0,1.0,0.0,8.0
416,CNMD,8170.0,7542.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,145.0,116.64,124.01,140.73,222379.0,-0.05,0.0,0.08,65.0,0.5,6.0,135.14,28740000.0,0.34,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,368.0,129.0,347.0,2560.0,0.0,38.0,4096.0,0.0,0.0,0.0,0.0,4.0
267,AIMC,8170.0,7106.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,68.0,57.25,59.06,64.86,272173.0,0.09,0.0,0.08,24.57,1.33,5.0,61.55,64700000.0,0.28,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,173.0,65.0,676.0,2048.0,0.0,35.0,4096.0,0.0,0.0,0.0,0.0,13.0
256,REG,8170.0,6976.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,65.0,51.58,54.12,63.04,731743.0,-0.03,0.0,0.07,34.05,4.12,5.0,60.72,168030000.0,0.33,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,500.0,101.0,149.0,2048.0,0.0,38.0,4096.0,0.0,0.0,0.0,0.0,44.0
307,DAR,8170.0,6966.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,79.0,63.07,68.27,76.11,1452822.0,0.23,0.0,0.05,19.99,0.96,3.0,72.07,163150000.0,0.4,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,228.0,169.0,1404.0,1024.0,0.0,36.0,4096.0,0.0,0.0,0.0,0.0,9.0
200,BKU,8170.0,6912.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,50.0,38.32,41.57,47.05,532195.0,-0.17,0.0,0.05,13.99,4.29,3.0,45.29,93260000.0,0.43,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,367.0,174.0,1172.0,1024.0,0.0,33.0,4096.0,0.0,0.0,0.0,0.0,46.0
456,FRC,8170.0,6807.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,189.0,155.8,164.36,187.56,637374.0,0.07,0.0,0.08,95.91,0.49,5.0,177.18,174820000.0,0.32,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,319.0,113.0,187.0,2048.0,0.0,41.0,4096.0,0.0,0.0,0.0,0.0,3.0
209,CRH,8170.0,6589.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,51.0,44.0,45.66,49.79,486451.0,0.2,0.04,0.07,27.86,0.34,5.0,48.18,784800000.0,0.22,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,226.0,77.0,101.0,2048.0,0.0,39.0,4096.0,0.0,0.0,0.0,0.0,2.0
324,DD,8170.0,6550.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,86.0,72.65,76.13,81.62,3001181.0,0.08,0.0,0.07,45.25,2.18,5.0,78.13,604800000.0,0.23,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,108.0,98.0,144.0,2048.0,0.0,34.0,4096.0,0.0,0.0,0.0,0.0,22.0
109,BLMN,8170.0,6530.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,32.0,22.81,24.93,28.72,936630.0,-0.02,0.0,0.04,9.35,2.42,2.0,28.6,88370000.0,0.44,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,603.0,190.0,1079.0,512.0,0.0,25.0,4096.0,0.0,0.0,0.0,0.0,25.0
363,NSIT,8170.0,6164.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,103.0,83.38,88.59,99.35,465003.0,0.02,0.0,0.04,44.41,0.3,3.0,98.91,35200000.0,0.34,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,477.0,128.0,401.0,1024.0,0.0,37.0,4096.0,0.0,0.0,0.0,0.0,1.0
197,BJ,8170.0,5984.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,49.0,41.86,42.36,45.99,1812766.0,0.14,0.0,0.07,28.43,1.27,4.0,44.93,135640000.0,0.13,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,249.0,24.0,35.0,1536.0,0.0,32.0,4096.0,0.0,0.0,0.0,0.0,12.0
121,HSBC,8170.0,4975.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,32.0,27.79,28.8,31.16,2282512.0,-0.14,0.01,0.06,18.11,1.11,2.0,30.09,4080000000.0,0.24,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,183.0,74.0,62.0,512.0,0.0,38.0,4096.0,0.0,0.0,0.0,0.0,10.0
397,FAS,8168.0,18699.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,122.0,74.37,83.46,116.15,1746302.0,0.0,0.0,0.23,24.23,0.0,23.0,103.52,0.0,0.94,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,984.0,250.0,2070.0,11264.0,0.0,34.0,4096.0,0.0,0.0,1.0,0.0,0.0
437,NRGU,8168.0,15786.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,175.0,97.44,114.09,145.6,252031.0,0.0,0.0,0.16,21.89,0.0,14.0,135.84,0.0,1.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,781.0,350.0,3888.0,6656.0,0.0,14.0,4096.0,0.0,0.0,1.0,0.0,0.0
66,FOE,8168.0,15562.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,22.0,15.73,16.3,21.66,2758581.0,0.14,0.0,0.25,10.48,0.14,22.0,17.62,82500000.0,0.47,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,332.0,74.0,266.0,10752.0,0.0,40.0,4096.0,0.0,0.0,2.0,0.0,0.0
145,AEO,8168.0,14482.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,38.0,24.84,27.57,34.56,2900452.0,-0.02,0.0,0.13,7.57,-0.25,15.0,33.67,166660000.0,0.73,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,906.0,225.0,2060.0,7168.0,0.0,27.0,4096.0,0.0,0.0,0.0,0.0,0.0
491,DPST,8168.0,13957.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,287.0,176.9,205.55,265.09,192687.0,0.0,0.0,0.12,38.35,0.0,11.0,245.89,0.0,1.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,804.0,332.0,3574.0,5120.0,0.0,30.0,4096.0,0.0,0.0,1.0,0.0,0.0
100,ERX,8168.0,11205.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,28.0,19.11,21.34,26.13,3943245.0,0.0,0.0,0.13,7.9,0.0,11.0,24.28,0.0,0.65,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,564.0,239.0,1154.0,5120.0,0.0,31.0,4096.0,0.0,0.0,1.0,0.0,0.0
419,UDOW,8168.0,9830.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,150.0,111.4,119.05,139.87,1591943.0,0.0,0.0,0.09,50.03,0.0,9.0,137.88,0.0,0.43,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,648.0,141.0,818.0,4096.0,0.0,31.0,4096.0,0.0,0.0,0.0,0.0,0.0
257,UCO,8168.0,9371.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,66.0,45.76,51.32,61.89,823979.0,0.0,0.0,0.09,17.19,0.0,7.0,58.67,0.0,0.57,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,587.0,249.0,1335.0,3072.0,0.0,32.0,4096.0,0.0,0.0,0.0,0.0,0.0
183,XME,8168.0,9270.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,46.0,35.51,37.86,44.47,7188938.0,0.0,0.0,0.11,18.41,0.0,9.0,41.49,0.0,0.41,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,393.0,136.0,511.0,4096.0,0.0,37.0,4096.0,0.0,0.0,1.0,0.0,0.0
466,JLL,8168.0,8653.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,200.0,158.98,168.28,199.33,465597.0,-0.01,0.0,0.1,85.76,-0.09,8.0,184.77,51170000.0,0.42,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,401.0,120.0,409.0,3584.0,0.0,42.0,4096.0,0.0,0.0,1.0,0.0,0.0
181,HGV,8168.0,8382.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,45.0,34.46,37.12,42.83,949100.0,-0.33,0.0,0.1,17.5,-1.89,7.0,41.34,85000000.0,0.47,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,466.0,158.0,556.0,3072.0,0.0,34.0,4096.0,0.0,0.0,0.0,0.0,0.0
310,GUSH,8168.0,8287.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,89.0,54.43,62.45,69.59,2305448.0,0.0,0.0,0.08,18.6,0.0,4.0,69.04,0.0,0.68,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,432.0,302.0,1916.0,1536.0,0.0,5.0,4096.0,0.0,0.0,0.0,0.0,0.0
166,COPX,8168.0,8233.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,45.0,33.07,35.74,41.9,1657713.0,0.0,0.0,0.09,13.8,0.0,6.0,39.24,0.0,0.43,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,401.0,165.0,979.0,2560.0,0.0,31.0,4096.0,0.0,0.0,1.0,0.0,0.0
474,OIH,8168.0,8013.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,227.0,171.7,185.79,210.21,997967.0,0.0,0.0,0.11,90.72,0.0,7.0,191.84,0.0,0.41,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,133.0,168.0,513.0,3072.0,0.0,30.0,4096.0,0.0,0.0,1.0,0.0,0.0
137,AMLP,8168.0,7699.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,35.0,28.49,29.85,34.04,3438792.0,0.0,0.0,0.09,19.5,0.0,7.0,32.15,0.0,0.3,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,316.0,98.0,79.0,3072.0,0.0,38.0,4096.0,0.0,0.0,0.0,0.0,0.0
214,NUAN,8168.0,7697.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,53.0,44.91,47.32,52.76,6489882.0,-0.56,0.0,0.09,19.54,-0.63,6.0,50.17,285280000.0,0.29,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,247.0,110.0,642.0,2560.0,0.0,42.0,4096.0,0.0,0.0,0.0,0.0,0.0
