,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),SMA50_percent,SMA200_value,Inst. Ownership,EPS_QoQ_percent,week52_high,SMA50_value,SMA200_percent,week52_low,volume,Shares Outstanding,SMA150_value,prev_close,Relative Strength Value,Sales_QoQ_percent,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,week52_span_rule_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,close_above_52weekhigh_rule_nvalue,prev_close_rule_nvalue,SMA200_slope_rul_nvalue,inst_ownership_rule_nvalue,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule_nvalue,SMA50_greater_SMA150_rule_score,SMA150_greater_SMA200_rule_score,week52_span_rule_score,rs_value_rule_score,liquidity_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA200_slope_rul_score,inst_ownership_rule_score,close_greater_SMA50_rule_score,sales_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_score
421,SPG,8184.0,5895.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.04,100.2,0.9,-0.05,127.0,118.43,0.37,54.59,1608280.0,328510000.0,107.1,122.18,2.0,-0.08,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,433.0,141.0,405.0,512.0,0.0,36.0,4096.0,0.0,272.0,0.0,0.0,0.0
240,AGIO,8184.0,5894.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.06,47.98,0.95,-0.07,58.0,54.14,0.24,33.21,390062.0,69540000.0,50.49,55.22,3.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,296.0,107.0,49.0,1024.0,0.0,34.0,4096.0,0.0,288.0,0.0,0.0,0.0
285,BNS,8184.0,5820.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.05,56.54,0.66,0.02,66.0,63.27,0.28,36.54,942113.0,1210000000.0,59.24,65.84,3.0,-0.21,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,279.0,98.0,86.0,1024.0,0.0,42.0,4096.0,0.0,195.0,0.0,0.0,0.0
135,EQH,8184.0,5758.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.02,28.73,1.0,-1.3,35.0,33.65,0.3,17.23,2878080.0,434200000.0,30.06,34.02,2.0,0.15,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,489.0,95.0,224.0,512.0,0.0,38.0,4096.0,0.0,304.0,0.0,0.0,0.0
402,CVX,8184.0,5699.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.05,95.27,0.68,-0.63,112.0,105.02,0.23,66.88,12650412.0,1910000000.0,98.85,109.47,3.0,0.07,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,256.0,77.0,5.0,1024.0,0.0,39.0,4096.0,0.0,202.0,0.0,0.0,0.0
329,BHP,8184.0,5480.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.07,68.28,0.05,0.0,81.0,74.08,0.24,44.79,2157599.0,2530000000.0,72.3,77.47,3.0,0.24,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,101.0,121.0,87.0,1024.0,0.0,35.0,4096.0,0.0,16.0,0.0,0.0,0.0
235,WBA,8184.0,5279.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.04,47.38,0.58,0.09,57.0,54.06,0.25,33.52,3506616.0,864200000.0,50.04,54.71,2.0,0.05,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,329.0,115.0,21.0,512.0,0.0,36.0,4096.0,0.0,170.0,0.0,0.0,0.0
371,EMR,8184.0,5203.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.04,84.62,0.76,0.1,96.0,92.24,0.21,55.7,2305061.0,599400000.0,87.49,95.84,2.0,0.06,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,222.0,69.0,35.0,512.0,0.0,42.0,4096.0,0.0,227.0,0.0,0.0,0.0
51,STLA,8184.0,5094.0,10,0,True,True,True,True,True,True,True,True,True,True,False,False,0.06,16.58,0.4,0.15,19.0,17.71,0.33,10.15,2924538.0,3120000000.0,17.08,18.15,2.0,-0.02,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,8.0,0.0,0,151.0,62.0,126.0,512.0,0.0,35.0,4096.0,0.0,112.0,0.0,0.0,0.0
418,SNX,8178.0,8942.0,9,1,True,True,True,True,True,True,True,True,True,False,False,True,0.05,95.0,0.79,0.29,126.0,121.07,0.42,48.79,303365.0,51150000.0,101.23,120.97,7.0,0.21,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,803.0,134.0,563.0,3072.0,0.0,36.0,4096.0,0.0,237.0,0.0,0.0,1.0
445,AGCO,8178.0,6623.0,9,1,True,True,True,True,True,True,True,True,True,False,False,True,0.05,120.3,0.85,1.33,157.0,148.81,0.45,48.44,730361.0,75300000.0,130.49,145.9,2.0,0.23,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,575.0,173.0,967.0,512.0,0.0,31.0,4096.0,0.0,256.0,0.0,0.0,13.0
131,HPQ,8178.0,6084.0,9,1,True,True,True,True,True,True,True,True,True,False,False,True,0.02,27.15,0.82,0.78,36.0,33.4,0.35,15.01,8441528.0,1280000000.0,29.18,32.92,2.0,0.07,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,2,592.0,153.0,450.0,512.0,0.0,28.0,4096.0,0.0,246.0,0.0,0.0,7.0
163,CPE,8176.0,13836.0,9,0,True,True,True,True,True,True,True,True,True,False,False,False,0.03,22.96,0.57,-1.35,42.0,36.99,1.17,4.53,1586534.0,42590000.0,27.59,36.71,7.0,0.24,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,1396.0,413.0,4672.0,3072.0,0.0,21.0,4096.0,0.0,166.0,0.0,0.0,0.0
284,HIG,8176.0,6958.0,9,0,True,True,True,True,True,True,True,True,True,False,False,False,0.02,54.19,0.93,-0.09,70.0,66.73,0.34,34.34,3362009.0,358200000.0,57.48,66.07,4.0,0.07,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,659.0,124.0,228.0,1536.0,0.0,33.0,4096.0,0.0,282.0,0.0,0.0,0.0
57,STAY,8176.0,6296.0,9,0,True,True,True,True,True,True,True,True,True,False,False,False,0.02,16.19,0.93,-0.58,20.0,19.73,0.34,10.7,7397833.0,177830000.0,17.2,19.63,3.0,-0.03,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,602.0,128.0,124.0,1024.0,0.0,40.0,4096.0,0.0,282.0,0.0,0.0,0.0
32,MTG,8176.0,5703.0,9,0,True,True,True,True,True,True,True,True,True,False,False,False,0.03,12.84,1.0,0.02,16.0,14.36,0.23,7.11,1962854.0,338900000.0,13.25,14.26,2.0,-0.03,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,16.0,0.0,0.0,0,343.0,65.0,359.0,512.0,0.0,24.0,4096.0,0.0,304.0,0.0,0.0,0.0
100,CHX,8174.0,15351.0,10,1,True,True,True,True,True,True,True,True,False,True,True,True,0.21,17.78,0.0,1.0,27.0,21.95,0.79,7.15,859915.0,200580000.0,19.81,25.77,19.0,1.62,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,442.0,234.0,1296.0,9216.0,0.0,35.0,4096.0,0.0,0.0,1.0,22.0,9.0
330,BOOT,8174.0,15299.0,10,1,True,True,True,True,True,True,True,True,False,True,True,True,0.2,55.32,0.0,3.18,80.0,69.02,0.71,18.3,572916.0,29120000.0,60.67,78.32,18.0,0.37,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,564.0,198.0,1662.0,8704.0,0.0,39.0,4096.0,0.0,0.0,1.0,2.0,33.0
44,NAVI,8174.0,13892.0,10,1,True,True,True,True,True,True,True,True,False,True,True,True,0.17,12.24,0.0,4.77,17.0,15.6,0.56,6.47,1992839.0,183000000.0,13.15,17.34,17.0,0.31,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,763.0,152.0,590.0,8192.0,0.0,46.0,4096.0,0.0,0.0,1.0,1.0,51.0
452,FOXF,8174.0,9946.0,10,1,True,True,True,True,True,True,True,True,False,True,True,True,0.12,121.92,0.0,3.26,165.0,145.47,0.42,62.7,179246.0,41850000.0,132.66,156.53,10.0,0.52,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,396.0,180.0,593.0,4608.0,0.0,34.0,4096.0,0.0,0.0,1.0,4.0,34.0
486,ABG,8174.0,7881.0,10,1,True,True,True,True,True,True,True,True,False,True,True,True,0.04,163.97,0.0,3.73,215.0,202.94,0.42,68.8,148435.0,19300000.0,177.17,209.85,5.0,0.36,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,596.0,165.0,896.0,2048.0,0.0,39.0,4096.0,0.0,0.0,0.0,2.0,39.0
189,NVST,8174.0,7496.0,10,1,True,True,True,True,True,True,True,True,False,True,True,True,0.07,36.82,0.0,4.77,45.0,43.12,0.37,15.86,2207724.0,160500000.0,39.28,45.23,5.0,0.3,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,400.0,137.0,719.0,2048.0,0.0,44.0,4096.0,0.0,0.0,0.0,1.0,51.0
107,CNO,8174.0,7352.0,10,1,True,True,True,True,True,True,True,True,False,True,True,True,0.09,23.54,0.0,3.85,28.0,25.77,0.3,12.96,1012178.0,134140000.0,24.33,27.45,6.0,0.29,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,242.0,69.0,303.0,2560.0,0.0,39.0,4096.0,0.0,0.0,1.0,1.0,41.0
13,BCS,8174.0,5696.0,10,1,True,True,True,True,True,True,True,True,False,True,True,True,0.02,8.63,0.02,1.82,11.0,10.22,0.36,4.64,7610837.0,4310000000.0,9.15,10.39,2.0,0.4,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,479.0,123.0,433.0,512.0,0.0,33.0,4096.0,0.0,0.0,0.0,2.0,18.0
451,SWAV,8172.0,13932.0,10,0,True,True,True,True,True,True,True,True,False,True,True,False,0.18,117.28,0.0,-0.14,167.0,144.6,0.57,42.79,239400.0,34800000.0,126.76,150.39,16.0,1.1,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,0,576.0,166.0,1374.0,7680.0,0.0,26.0,4096.0,0.0,0.0,0.0,14.0,0.0
170,COWN,8172.0,9043.0,10,0,True,True,True,True,True,True,True,True,False,True,True,False,0.09,31.26,0.0,0.0,42.0,38.52,0.55,12.42,899423.0,27360000.0,33.79,41.27,7.0,2.83,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,0,573.0,166.0,1054.0,3072.0,0.0,40.0,4096.0,0.0,0.0,1.0,41.0,0.0
121,VICI,8172.0,5688.0,10,0,True,True,True,True,True,True,True,True,False,True,True,False,0.06,27.31,0.0,0.0,32.0,30.12,0.2,16.52,7297908.0,536480000.0,28.01,30.87,3.0,0.47,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,0,309.0,52.0,166.0,1024.0,0.0,37.0,4096.0,0.0,0.0,0.0,4.0,0.0
231,UFS,8170.0,22485.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.36,34.72,0.0,0.51,55.0,42.07,0.7,19.25,1971726.0,53500000.0,36.75,54.98,34.0,-0.08,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,593.0,120.0,731.0,16896.0,0.0,43.0,4096.0,0.0,0.0,2.0,0.0,4.0
79,EQT,8170.0,14578.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.24,16.73,0.0,0.78,23.0,18.86,0.43,10.65,5409299.0,278850000.0,17.5,21.39,20.0,-0.14,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,318.0,94.0,303.0,9728.0,0.0,31.0,4096.0,0.0,0.0,1.0,0.0,7.0
176,PDCE,8170.0,13678.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.16,27.45,0.0,0.98,43.0,36.6,0.85,10.97,742215.0,99700000.0,31.26,41.39,15.0,-0.62,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,700.0,284.0,1384.0,7168.0,0.0,36.0,4096.0,0.0,0.0,1.0,0.0,9.0
278,SIG,8170.0,13214.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.09,44.03,0.0,0.37,66.0,61.45,0.84,9.49,466766.0,52300000.0,49.87,63.46,10.0,0.01,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,951.0,272.0,3249.0,4608.0,0.0,36.0,4096.0,0.0,0.0,0.0,0.0,2.0
80,SBH,8170.0,12582.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.13,16.0,0.0,1.9,25.0,20.97,0.63,8.37,1035284.0,112600000.0,17.73,22.96,14.0,0.06,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,749.0,221.0,811.0,6656.0,0.0,29.0,4096.0,0.0,0.0,1.0,0.0,19.0
137,SUM,8170.0,12526.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.16,24.46,0.0,0.51,34.0,29.82,0.55,13.54,961628.0,115670000.0,26.39,34.29,15.0,0.17,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,532.0,162.0,519.0,7168.0,0.0,44.0,4096.0,0.0,0.0,1.0,0.0,4.0
124,MD,8170.0,12158.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.17,24.35,0.0,1.28,32.0,27.18,0.43,12.74,731558.0,84530000.0,26.03,31.53,15.0,0.01,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,181.0,141.0,519.0,7168.0,0.0,40.0,4096.0,0.0,0.0,1.0,0.0,12.0
471,AYI,8170.0,11814.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.11,134.3,0.0,0.21,192.0,176.51,0.46,80.54,536799.0,36000000.0,142.79,185.16,13.0,-0.06,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,967.0,129.0,441.0,6144.0,0.0,37.0,4096.0,0.0,0.0,0.0,0.0,0.0
173,KBR,8170.0,11333.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.13,32.3,0.0,1.45,42.0,39.64,0.43,20.07,1143073.0,141000000.0,34.2,42.34,13.0,-0.05,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,652.0,120.0,262.0,6144.0,0.0,44.0,4096.0,0.0,0.0,1.0,0.0,14.0
422,MAN,8170.0,10913.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.13,97.27,0.0,35.47,124.0,114.01,0.38,64.66,156690.0,55100000.0,101.4,123.56,12.0,0.07,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,509.0,87.0,154.0,5632.0,0.0,42.0,4096.0,0.0,0.0,1.0,0.0,392.0
306,PRFT,8170.0,10099.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.13,55.22,0.0,0.51,71.0,64.61,0.39,33.24,506468.0,33050000.0,58.53,70.6,11.0,0.16,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,425.0,123.0,288.0,5120.0,0.0,42.0,4096.0,0.0,0.0,1.0,0.0,4.0
90,TPH,8170.0,10079.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.11,19.76,0.0,1.5,26.0,22.95,0.28,12.49,1678686.0,119360000.0,20.58,24.77,11.0,0.21,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,472.0,85.0,255.0,5120.0,0.0,35.0,4096.0,0.0,0.0,1.0,0.0,15.0
58,SLM,8170.0,9600.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.08,14.87,0.0,1.01,21.0,19.22,0.57,6.59,6216346.0,361040000.0,16.22,19.82,8.0,-0.24,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,758.0,186.0,934.0,3584.0,0.0,33.0,4096.0,0.0,0.0,0.0,0.0,9.0
352,DKS,8170.0,9278.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.09,69.52,0.0,1.72,90.0,83.63,0.37,28.92,751125.0,84750000.0,74.34,87.96,8.0,0.2,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,512.0,142.0,888.0,3584.0,0.0,39.0,4096.0,0.0,0.0,0.0,0.0,17.0
319,BUD,8170.0,9039.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.13,66.34,0.04,1.25,76.0,69.17,0.19,40.9,728059.0,1670000000.0,66.72,75.66,10.0,0.12,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,150.0,12.0,118.0,4608.0,0.0,42.0,4096.0,0.0,0.0,1.0,0.0,12.0
397,AWI,8170.0,8908.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.1,85.05,0.0,1.17,107.0,99.29,0.33,59.2,164437.0,47800000.0,88.76,107.23,9.0,0.01,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,486.0,89.0,86.0,4096.0,0.0,43.0,4096.0,0.0,0.0,1.0,0.0,11.0
128,IPG,8170.0,8752.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.08,26.12,0.0,18.51,33.0,30.77,0.39,16.05,1985440.0,391500000.0,27.57,32.52,8.0,-0.04,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,475.0,114.0,239.0,3584.0,0.0,40.0,4096.0,0.0,0.0,0.0,0.0,204.0
459,CE,8170.0,8436.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.09,139.51,0.0,0.5,169.0,158.25,0.31,82.78,500129.0,113510000.0,143.44,167.19,8.0,0.23,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,423.0,58.0,230.0,3584.0,0.0,41.0,4096.0,0.0,0.0,0.0,0.0,4.0
249,BECN,8170.0,8079.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.07,45.97,0.0,0.87,60.0,55.99,0.41,21.81,292829.0,69600000.0,49.16,58.46,6.0,0.1,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,569.0,142.0,666.0,2560.0,0.0,38.0,4096.0,0.0,0.0,0.0,0.0,8.0
342,DD,8170.0,8017.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.1,73.08,0.0,2.18,86.0,78.35,0.26,47.78,4589192.0,604800000.0,76.44,83.24,8.0,0.08,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,102.0,94.0,82.0,3584.0,0.0,37.0,4096.0,0.0,0.0,0.0,0.0,22.0
287,AIMC,8170.0,7992.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.09,57.62,0.0,1.33,68.0,62.06,0.29,27.03,219746.0,64700000.0,59.27,65.87,7.0,0.09,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,193.0,59.0,522.0,3072.0,0.0,37.0,4096.0,0.0,0.0,0.0,0.0,13.0
108,NLSN,8170.0,7989.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.09,22.12,0.0,0.91,28.0,25.96,0.42,13.34,2478992.0,357940000.0,24.06,28.01,7.0,0.03,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,323.0,180.0,266.0,3072.0,0.0,43.0,4096.0,0.0,0.0,1.0,0.0,8.0
24,ING,8170.0,7779.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.07,10.61,0.03,0.5,13.0,12.64,0.38,5.52,6309655.0,3900000000.0,11.16,13.33,6.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,543.0,106.0,423.0,2560.0,0.0,47.0,4096.0,0.0,0.0,0.0,0.0,4.0
438,CNMD,8170.0,7501.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.08,117.6,0.0,0.5,145.0,135.79,0.34,66.62,278660.0,28740000.0,124.61,142.12,6.0,-0.05,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,367.0,122.0,313.0,2560.0,0.0,39.0,4096.0,0.0,0.0,0.0,0.0,4.0
267,ACHC,8170.0,7351.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.06,52.37,0.0,0.19,66.0,60.91,0.4,24.1,448304.0,88240000.0,55.9,65.62,5.0,0.08,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,367.0,138.0,659.0,2048.0,0.0,42.0,4096.0,0.0,0.0,1.0,0.0,0.0
475,FRC,8170.0,7302.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.09,156.7,0.0,0.49,190.0,178.0,0.33,97.3,398717.0,174820000.0,165.45,188.77,6.0,0.07,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,311.0,114.0,176.0,2560.0,0.0,42.0,4096.0,0.0,0.0,0.0,0.0,3.0
224,SEAS,8170.0,7205.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.02,38.82,0.0,0.21,56.0,52.13,0.6,13.83,598541.0,78460000.0,42.85,52.97,2.0,0.12,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,887.0,213.0,1464.0,512.0,0.0,33.0,4096.0,0.0,0.0,0.0,0.0,0.0
205,BJ,8170.0,7009.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.08,41.95,0.0,1.27,49.0,45.04,0.14,28.44,3290237.0,135640000.0,42.56,47.25,6.0,0.14,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,239.0,30.0,35.0,2560.0,0.0,37.0,4096.0,0.0,0.0,0.0,0.0,12.0
268,REG,8170.0,6966.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.06,52.0,0.0,4.12,65.0,60.99,0.32,34.05,998194.0,168030000.0,54.41,63.77,5.0,-0.03,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,495.0,95.0,149.0,2048.0,0.0,39.0,4096.0,0.0,0.0,0.0,0.0,44.0
207,BKU,8170.0,6762.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.05,38.67,0.0,4.29,50.0,45.41,0.42,14.85,488755.0,93260000.0,41.85,47.87,3.0,-0.17,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,348.0,168.0,1045.0,1024.0,0.0,35.0,4096.0,0.0,0.0,0.0,0.0,46.0
219,CRH,8170.0,6534.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.07,44.25,0.04,0.34,51.0,48.39,0.21,29.33,346891.0,784800000.0,45.86,51.18,5.0,0.2,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,226.0,75.0,44.0,2048.0,0.0,43.0,4096.0,0.0,0.0,0.0,0.0,2.0
109,BLMN,8170.0,6450.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.02,23.04,0.0,2.42,32.0,28.59,0.42,9.52,2541924.0,88370000.0,25.15,29.22,2.0,-0.02,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,560.0,188.0,1041.0,512.0,0.0,28.0,4096.0,0.0,0.0,0.0,0.0,25.0
497,SAIA,8170.0,6206.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.04,202.23,0.0,0.32,245.0,236.96,0.34,100.89,160723.0,26290000.0,212.61,244.01,3.0,0.08,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,469.0,105.0,468.0,1024.0,0.0,42.0,4096.0,0.0,0.0,0.0,0.0,2.0
382,NSIT,8170.0,6147.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.03,84.07,0.0,0.3,103.0,99.18,0.34,44.41,246050.0,35200000.0,89.11,100.7,3.0,0.02,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,463.0,123.0,401.0,1024.0,0.0,39.0,4096.0,0.0,0.0,0.0,0.0,1.0
216,EYE,8170.0,5058.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.06,46.96,0.0,3.02,52.0,48.52,0.14,24.34,646979.0,81330000.0,47.94,49.94,2.0,0.14,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,50.0,43.0,289.0,512.0,0.0,36.0,4096.0,0.0,0.0,0.0,0.0,32.0
464,NRGU,8168.0,19323.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.23,99.59,0.0,0.0,175.0,136.61,1.11,21.89,202993.0,0.0,115.98,162.7,21.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,729.0,337.0,3888.0,10240.0,0.0,31.0,4096.0,0.0,0.0,2.0,0.0,0.0
419,FAS,8168.0,18439.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.22,75.58,0.0,0.0,122.0,104.75,0.94,26.38,1443144.0,0.0,84.65,121.64,23.0,0.0,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,973.0,246.0,1817.0,11264.0,0.0,42.0,4096.0,0.0,0.0,1.0,0.0,0.0
69,FOE,8168.0,15002.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.23,15.82,0.0,0.14,22.0,17.76,0.46,10.94,2703249.0,82500000.0,16.43,21.8,21.0,0.14,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,332.0,79.0,212.0,10240.0,0.0,41.0,4096.0,0.0,0.0,2.0,0.0,0.0
156,AEO,8168.0,14673.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.15,25.17,0.0,-0.25,38.0,34.05,0.75,8.46,2237918.0,166660000.0,27.91,36.56,16.0,-0.02,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,901.0,223.0,1736.0,7680.0,0.0,36.0,4096.0,0.0,0.0,1.0,0.0,0.0
