,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),SMA200_percent,Relative Strength Value,week52_low,Sales_QoQ_percent,EPS_QoQ_percent,volume,SMA150_value,Inst. Ownership,week52_high,SMA50_percent,SMA200_value,SMA50_value,Shares Outstanding,prev_close,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,week52_span_rule_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,close_above_52weekhigh_rule_nvalue,prev_close_rule_nvalue,SMA200_slope_rul_nvalue,inst_ownership_rule_nvalue,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule_nvalue,SMA50_greater_SMA150_rule_score,SMA150_greater_SMA200_rule_score,week52_span_rule_score,rs_value_rule_score,liquidity_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA200_slope_rul_score,inst_ownership_rule_score,close_greater_SMA50_rule_score,sales_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_score
87,CHX,8174.0,13249.0,10,1,True,True,True,True,True,True,True,True,False,True,True,True,0.72,15.0,7.15,1.62,1.0,963070.0,19.59,0.0,26.0,0.16,17.5,21.81,200580000.0,24.72,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,464.0,245.0,1210.0,7168.0,0.0,34.0,4096.0,0.0,0.0,1.0,22.0,9.0
429,FOXF,8174.0,9179.0,10,1,True,True,True,True,True,True,True,True,False,True,True,True,0.41,8.0,53.93,0.52,3.26,315953.0,131.47,0.0,165.0,0.12,120.87,144.16,41850000.0,152.61,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,395.0,180.0,856.0,3584.0,0.0,30.0,4096.0,0.0,0.0,0.0,4.0,34.0
183,NVST,8174.0,7505.0,10,1,True,True,True,True,True,True,True,True,False,True,True,True,0.38,5.0,15.86,0.3,4.77,1557452.0,39.02,0.0,45.0,0.08,36.52,42.94,160500000.0,43.94,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,411.0,140.0,719.0,2048.0,0.0,39.0,4096.0,0.0,0.0,0.0,1.0,51.0
375,BC,8174.0,7265.0,10,1,True,True,True,True,True,True,True,True,False,True,True,True,0.35,5.0,45.96,0.27,0.32,563212.0,94.35,0.0,116.0,0.06,88.5,104.12,78600000.0,109.69,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,2,424.0,135.0,527.0,2048.0,0.0,33.0,4096.0,0.0,0.0,0.0,0.0,2.0
424,SWAV,8172.0,11427.0,10,0,True,True,True,True,True,True,True,True,False,True,True,False,0.5,11.0,41.1,0.59,0.06,385102.0,125.65,0.0,167.0,0.14,116.01,142.21,34460000.0,148.5,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,0,540.0,170.0,1472.0,5120.0,0.0,24.0,4096.0,0.0,0.0,0.0,5.0,0.0
162,COWN,8172.0,8718.0,10,0,True,True,True,True,True,True,True,True,False,True,True,False,0.55,6.0,11.36,2.83,0.0,825698.0,33.53,0.0,42.0,0.09,30.95,38.18,27360000.0,39.79,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,0,568.0,171.0,1248.0,2560.0,0.0,34.0,4096.0,0.0,0.0,0.0,41.0,0.0
112,VICI,8172.0,5265.0,10,0,True,True,True,True,True,True,True,True,False,True,True,False,0.19,2.0,15.19,0.47,0.0,2100241.0,27.93,0.0,32.0,0.05,27.19,29.94,536480000.0,30.08,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,4.0,0,295.0,56.0,270.0,512.0,0.0,32.0,4096.0,0.0,0.0,0.0,4.0,0.0
223,UFS,8170.0,22967.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.72,35.0,19.25,-0.08,0.51,1760246.0,36.42,0.0,55.0,0.38,34.36,41.4,53500000.0,54.85,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,560.0,123.0,731.0,17408.0,0.0,42.0,4096.0,0.0,0.0,3.0,0.0,4.0
65,FOE,8170.0,15598.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.47,22.0,10.48,0.06,3.45,2758581.0,16.3,0.0,22.0,0.25,15.73,17.62,82330000.0,21.66,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,332.0,74.0,266.0,10752.0,0.0,40.0,4096.0,0.0,0.0,2.0,0.0,36.0
310,BOOT,8170.0,14181.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.69,16.0,18.3,0.06,0.18,686092.0,59.93,0.0,78.0,0.19,54.65,68.35,28910000.0,74.04,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,575.0,198.0,1595.0,7680.0,0.0,34.0,4096.0,0.0,0.0,1.0,0.0,2.0
451,AYI,8170.0,13419.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.5,16.0,76.25,-0.06,0.21,361491.0,141.6,0.0,192.0,0.14,133.02,174.42,36000000.0,186.3,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,949.0,132.0,523.0,7680.0,0.0,38.0,4096.0,0.0,0.0,1.0,0.0,0.0
164,PDCE,8170.0,12199.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.81,12.0,10.57,0.05,0.8,664698.0,30.81,0.0,42.0,0.13,27.01,36.28,99720000.0,39.12,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,727.0,288.0,1417.0,5632.0,0.0,31.0,4096.0,0.0,0.0,1.0,0.0,7.0
71,SBH,8170.0,11590.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.61,12.0,8.37,0.06,1.95,1363699.0,17.52,0.0,25.0,0.11,15.79,20.86,112600000.0,22.47,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,781.0,224.0,811.0,5632.0,0.0,25.0,4096.0,0.0,0.0,1.0,0.0,20.0
168,KBR,8170.0,11447.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.44,13.0,18.45,-0.05,1.45,1465439.0,33.96,0.0,42.0,0.14,32.03,39.38,141000000.0,41.66,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,654.0,123.0,375.0,6144.0,0.0,41.0,4096.0,0.0,0.0,0.0,0.0,14.0
83,TPH,8170.0,10758.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.3,12.0,10.95,0.21,1.5,937513.0,20.45,0.0,26.0,0.13,19.67,22.78,119360000.0,24.28,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,467.0,81.0,435.0,5632.0,0.0,31.0,4096.0,0.0,0.0,1.0,0.0,15.0
62,EQT,8170.0,9864.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.32,11.0,10.65,-0.14,0.78,3541552.0,17.34,0.0,21.0,0.15,16.67,18.76,278850000.0,20.14,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,335.0,82.0,187.0,5120.0,0.0,36.0,4096.0,0.0,0.0,1.0,0.0,7.0
288,PRFT,8170.0,9663.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.38,10.0,31.4,0.16,0.51,264732.0,58.1,0.0,71.0,0.13,54.8,64.14,33050000.0,69.76,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,426.0,123.0,365.0,4608.0,0.0,40.0,4096.0,0.0,0.0,1.0,0.0,4.0
53,SLM,8170.0,9616.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.58,8.0,6.59,-0.24,1.01,3921468.0,16.08,0.0,21.0,0.08,14.72,19.11,361040000.0,19.65,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,772.0,189.0,934.0,3584.0,0.0,32.0,4096.0,0.0,0.0,0.0,0.0,9.0
302,BUD,8170.0,9564.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.2,11.0,39.52,0.12,1.25,1031368.0,66.75,0.04,76.0,0.14,66.03,68.63,1680000000.0,74.96,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,115.0,22.0,158.0,5120.0,0.0,40.0,4096.0,0.0,0.0,1.0,0.0,12.0
372,AWI,8170.0,9417.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.34,10.0,59.2,0.01,1.17,188606.0,88.29,0.0,107.0,0.11,84.4,98.66,47800000.0,105.08,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,481.0,94.0,86.0,4608.0,0.0,40.0,4096.0,0.0,0.0,1.0,0.0,11.0
262,ACHC,8170.0,8896.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.45,8.0,24.1,0.08,0.19,592471.0,55.62,0.0,66.0,0.1,51.81,60.65,88240000.0,63.52,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,370.0,151.0,659.0,3584.0,0.0,36.0,4096.0,0.0,0.0,0.0,0.0,0.0
335,DKS,8170.0,8884.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.37,7.0,27.3,0.2,1.72,979657.0,73.58,0.0,90.0,0.09,69.12,83.15,84750000.0,85.04,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,533.0,132.0,1001.0,3072.0,0.0,33.0,4096.0,0.0,0.0,0.0,0.0,17.0
235,BECN,8170.0,8348.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.41,6.0,19.07,0.11,2.37,308251.0,48.77,0.0,60.0,0.07,45.59,55.67,69200000.0,57.54,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,580.0,143.0,909.0,2560.0,0.0,36.0,4096.0,0.0,0.0,0.0,0.0,24.0
122,IPG,8170.0,8300.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.39,7.0,15.36,-0.04,18.51,3127827.0,27.42,0.0,33.0,0.08,25.91,30.59,391500000.0,32.33,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,474.0,119.0,296.0,3072.0,0.0,39.0,4096.0,0.0,0.0,0.0,0.0,204.0
439,CE,8170.0,8035.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.3,7.0,76.13,0.23,0.5,545574.0,142.83,0.0,169.0,0.09,138.73,157.56,113510000.0,166.65,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,422.0,61.0,340.0,3072.0,0.0,40.0,4096.0,0.0,0.0,0.0,0.0,4.0
24,ING,8170.0,7854.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.38,6.0,5.26,0.0,0.5,4658451.0,11.1,0.03,13.0,0.07,10.52,12.58,3900000000.0,12.87,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,546.0,113.0,494.0,2560.0,0.0,41.0,4096.0,0.0,0.0,0.0,0.0,4.0
465,AAP,8170.0,7762.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.23,7.0,121.13,0.12,0.2,602453.0,175.07,0.0,209.0,0.07,169.24,194.22,67700000.0,204.5,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,448.0,71.0,36.0,3072.0,0.0,39.0,4096.0,0.0,0.0,0.0,0.0,0.0
100,NLSN,8170.0,7560.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.43,6.0,12.71,0.03,0.91,2000620.0,23.89,0.0,28.0,0.09,21.9,25.87,357940000.0,27.63,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,339.0,186.0,330.0,2560.0,0.0,40.0,4096.0,0.0,0.0,1.0,0.0,8.0
414,CNMD,8170.0,7542.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.34,6.0,65.0,-0.05,0.5,222379.0,124.01,0.0,145.0,0.08,116.64,135.14,28740000.0,140.73,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,368.0,129.0,347.0,2560.0,0.0,38.0,4096.0,0.0,0.0,0.0,0.0,4.0
437,AMG,8170.0,7304.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.54,4.0,62.17,-0.0,4.6,541216.0,136.05,0.0,175.0,0.07,123.61,158.71,44700000.0,161.73,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,682.0,206.0,705.0,1536.0,0.0,30.0,4096.0,0.0,0.0,0.0,0.0,49.0
265,AIMC,8170.0,7106.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.28,5.0,24.57,0.09,1.33,272173.0,59.06,0.0,68.0,0.08,57.25,61.55,64700000.0,64.86,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,173.0,65.0,676.0,2048.0,0.0,35.0,4096.0,0.0,0.0,0.0,0.0,13.0
199,BKU,8170.0,6912.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.43,3.0,13.99,-0.17,4.29,532195.0,41.57,0.0,50.0,0.05,38.32,45.29,93260000.0,47.05,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,367.0,174.0,1172.0,1024.0,0.0,33.0,4096.0,0.0,0.0,0.0,0.0,46.0
208,CRH,8170.0,6589.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.22,5.0,27.86,0.2,0.34,486451.0,45.66,0.04,51.0,0.07,44.0,48.18,784800000.0,49.79,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,226.0,77.0,101.0,2048.0,0.0,39.0,4096.0,0.0,0.0,0.0,0.0,2.0
322,DD,8170.0,6550.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.23,5.0,45.25,0.08,2.18,3001181.0,76.13,0.0,86.0,0.07,72.65,78.13,604800000.0,81.62,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,108.0,98.0,144.0,2048.0,0.0,34.0,4096.0,0.0,0.0,0.0,0.0,22.0
107,BLMN,8170.0,6530.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.44,2.0,9.35,-0.02,2.42,936630.0,24.93,0.0,32.0,0.04,22.81,28.6,88370000.0,28.72,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,603.0,190.0,1079.0,512.0,0.0,25.0,4096.0,0.0,0.0,0.0,0.0,25.0
360,NSIT,8170.0,6164.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.34,3.0,44.41,-0.0,0.25,465003.0,88.59,0.0,103.0,0.04,83.38,98.91,35100000.0,99.35,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,477.0,128.0,401.0,1024.0,0.0,37.0,4096.0,0.0,0.0,0.0,0.0,1.0
197,BJ,8170.0,5984.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.13,4.0,28.43,0.14,1.27,1812766.0,42.36,0.0,49.0,0.07,41.86,44.93,135640000.0,45.99,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,249.0,24.0,35.0,1536.0,0.0,32.0,4096.0,0.0,0.0,0.0,0.0,12.0
119,HSBC,8170.0,4975.0,9,1,True,True,True,True,True,True,True,True,False,True,False,True,0.24,2.0,18.11,-0.14,1.11,2282512.0,28.8,0.01,32.0,0.06,27.79,30.09,4080000000.0,31.16,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,183.0,74.0,62.0,512.0,0.0,38.0,4096.0,0.0,0.0,0.0,0.0,10.0
395,FAS,8168.0,18699.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.94,23.0,24.23,0.0,0.0,1746302.0,83.46,0.0,122.0,0.23,74.37,103.52,0.0,116.15,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,984.0,250.0,2070.0,11264.0,0.0,34.0,4096.0,0.0,0.0,1.0,0.0,0.0
139,ARNC,8168.0,18241.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.4,25.0,8.33,0.04,0.09,474557.0,27.98,0.0,36.0,0.26,27.82,29.15,110000000.0,35.62,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,171.0,12.0,1631.0,12288.0,0.0,41.0,4096.0,0.0,0.0,2.0,0.0,0.0
435,NRGU,8168.0,15786.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,1.0,14.0,21.89,0.0,0.0,252031.0,114.09,0.0,175.0,0.16,97.44,135.84,0.0,145.6,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,781.0,350.0,3888.0,6656.0,0.0,14.0,4096.0,0.0,0.0,1.0,0.0,0.0
144,AEO,8168.0,14482.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.73,15.0,7.57,-0.02,-0.25,2900452.0,27.57,0.0,38.0,0.13,24.84,33.67,166660000.0,34.56,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,906.0,225.0,2060.0,7168.0,0.0,27.0,4096.0,0.0,0.0,0.0,0.0,0.0
489,DPST,8168.0,13957.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,1.0,11.0,38.35,0.0,0.0,192687.0,205.55,0.0,287.0,0.12,176.9,245.89,0.0,265.09,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,804.0,332.0,3574.0,5120.0,0.0,30.0,4096.0,0.0,0.0,1.0,0.0,0.0
131,SUM,8168.0,13262.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.57,16.0,11.81,0.12,-0.03,1233001.0,26.12,0.0,34.0,0.17,24.25,29.6,115080000.0,32.73,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,546.0,158.0,745.0,7680.0,0.0,36.0,4096.0,0.0,0.0,1.0,0.0,0.0
114,MD,8168.0,11641.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.43,14.0,12.74,-0.09,-0.55,545813.0,25.89,0.0,32.0,0.17,24.06,27.0,83800000.0,30.86,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,176.0,156.0,519.0,6656.0,0.0,37.0,4096.0,0.0,0.0,1.0,0.0,0.0
98,ERX,8168.0,11205.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.65,11.0,7.9,0.0,0.0,3943245.0,21.34,0.0,28.0,0.13,19.11,24.28,0.0,26.13,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,564.0,239.0,1154.0,5120.0,0.0,31.0,4096.0,0.0,0.0,1.0,0.0,0.0
397,MAN,8168.0,10512.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.39,12.0,64.66,-0.03,-0.44,214371.0,100.88,0.0,124.0,0.13,96.47,113.02,56800000.0,123.5,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,493.0,94.0,154.0,5632.0,0.0,42.0,4096.0,0.0,0.0,1.0,0.0,0.0
418,UDOW,8168.0,9830.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.43,9.0,50.03,0.0,0.0,1591943.0,119.05,0.0,150.0,0.09,111.4,137.88,0.0,139.87,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,648.0,141.0,818.0,4096.0,0.0,31.0,4096.0,0.0,0.0,0.0,0.0,0.0
255,UCO,8168.0,9371.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.57,7.0,17.19,0.0,0.0,823979.0,51.32,0.0,66.0,0.09,45.76,58.67,0.0,61.89,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,587.0,249.0,1335.0,3072.0,0.0,32.0,4096.0,0.0,0.0,0.0,0.0,0.0
182,XME,8168.0,9270.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.41,9.0,18.41,0.0,0.0,7188938.0,37.86,0.0,46.0,0.11,35.51,41.49,0.0,44.47,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,393.0,136.0,511.0,4096.0,0.0,37.0,4096.0,0.0,0.0,1.0,0.0,0.0
464,JLL,8168.0,8653.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.42,8.0,85.76,-0.01,-0.09,465597.0,168.28,0.0,200.0,0.1,158.98,184.77,51170000.0,199.33,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,401.0,120.0,409.0,3584.0,0.0,42.0,4096.0,0.0,0.0,1.0,0.0,0.0
180,HGV,8168.0,8382.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.47,7.0,17.5,-0.33,-1.89,949100.0,37.12,0.0,45.0,0.1,34.46,41.34,85000000.0,42.83,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,466.0,158.0,556.0,3072.0,0.0,34.0,4096.0,0.0,0.0,0.0,0.0,0.0
308,GUSH,8168.0,8287.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.68,4.0,18.6,0.0,0.0,2305448.0,62.45,0.0,89.0,0.08,54.43,69.04,0.0,69.59,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,432.0,302.0,1916.0,1536.0,0.0,5.0,4096.0,0.0,0.0,0.0,0.0,0.0
165,COPX,8168.0,8233.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.43,6.0,13.8,0.0,0.0,1657713.0,35.74,0.0,45.0,0.09,33.07,39.24,0.0,41.9,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,401.0,165.0,979.0,2560.0,0.0,31.0,4096.0,0.0,0.0,1.0,0.0,0.0
472,OIH,8168.0,8013.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.41,7.0,90.72,0.0,0.0,997967.0,185.79,0.0,227.0,0.11,171.7,191.84,0.0,210.21,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,133.0,168.0,513.0,3072.0,0.0,30.0,4096.0,0.0,0.0,1.0,0.0,0.0
135,AMLP,8168.0,7699.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.3,7.0,19.5,0.0,0.0,3438792.0,29.85,0.0,35.0,0.09,28.49,32.15,0.0,34.04,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,316.0,98.0,79.0,3072.0,0.0,38.0,4096.0,0.0,0.0,0.0,0.0,0.0
213,NUAN,8168.0,7697.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.29,6.0,19.54,-0.04,-0.85,6489882.0,47.32,0.0,53.0,0.09,44.91,50.17,283820000.0,52.76,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,247.0,110.0,642.0,2560.0,0.0,42.0,4096.0,0.0,0.0,0.0,0.0,0.0
278,KBWB,8168.0,7467.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.37,6.0,33.13,0.0,0.0,348216.0,58.74,0.0,69.0,0.09,55.35,64.34,0.0,67.89,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,390.0,125.0,256.0,2560.0,0.0,40.0,4096.0,0.0,0.0,0.0,0.0,0.0
457,VAW,8168.0,7139.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.24,6.0,107.15,0.0,0.0,159424.0,168.77,0.0,193.0,0.09,163.57,180.93,0.0,190.53,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,295.0,65.0,83.0,2560.0,0.0,40.0,4096.0,0.0,0.0,0.0,0.0,0.0
304,XHB,8168.0,7084.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.26,5.0,35.58,0.0,0.0,1283642.0,66.43,0.0,79.0,0.06,63.81,74.24,0.0,74.9,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,482.0,84.0,340.0,2048.0,0.0,34.0,4096.0,0.0,0.0,0.0,0.0,0.0
334,XLB,8168.0,7081.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.23,6.0,50.43,0.0,0.0,5552618.0,77.32,0.0,88.0,0.09,75.21,82.61,0.0,86.87,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,280.0,57.0,48.0,2560.0,0.0,40.0,4096.0,0.0,0.0,0.0,0.0,0.0
290,DDM,8168.0,7004.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.28,5.0,34.13,0.0,0.0,626558.0,62.46,0.0,73.0,0.06,59.63,69.14,0.0,69.91,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,438.0,97.0,290.0,2048.0,0.0,35.0,4096.0,0.0,0.0,0.0,0.0,0.0
305,DAR,8168.0,6957.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.4,3.0,19.99,0.19,-0.81,1452822.0,68.27,0.0,79.0,0.05,63.07,72.07,162400000.0,76.11,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,228.0,169.0,1404.0,1024.0,0.0,36.0,4096.0,0.0,0.0,0.0,0.0,0.0
254,REG,8168.0,6932.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.33,5.0,34.05,-0.1,-0.06,731743.0,54.12,0.0,65.0,0.07,51.58,60.72,169680000.0,63.04,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,500.0,101.0,149.0,2048.0,0.0,38.0,4096.0,0.0,0.0,0.0,0.0,0.0
95,PAVE,8168.0,6924.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.28,5.0,12.71,0.0,0.0,1903393.0,23.65,0.0,27.0,0.06,22.63,25.77,0.0,26.54,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,367.0,92.0,281.0,2048.0,0.0,40.0,4096.0,0.0,0.0,0.0,0.0,0.0
488,IYT,8168.0,6854.0,9,0,True,True,True,True,True,True,True,True,False,True,False,False,0.24,5.0,137.56,0.0,0.0,177379.0,242.79,0.0,279.0,0.07,235.6,265.64,0.0,274.11,4096.0,2048.0,1024.0,512.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,385.0,63.0,222.0,2048.0,0.0,40.0,4096.0,0.0,0.0,0.0,0.0,0.0
